order_id,session_id,customer_id,order_date,order_value,order_status,cancel_reason,cancelled_by,delivered_time
3284,10379,762,2025-01-11,152.0,delivered,,,2025-01-11 07:29:00
3285,10380,123,2025-03-15,2476.0,cancelled,substitute_rejected,customer,
3286,10382,680,2025-03-25,393.0,delivered,,,2025-03-25 22:44:00
3287,10383,1119,2025-01-21,2107.0,delivered,,,2025-01-21 22:01:00
3288,10390,586,2025-02-07,2292.0,delivered,,,2025-02-07 11:38:00
3289,10393,409,2025-02-12,308.0,delivered,,,2025-02-12 19:25:00
3290,10394,1182,2025-01-06,647.0,delivered,,,2025-01-06 21:48:00
3291,10398,594,2025-05-22,1230.0,delivered,,,2025-05-22 08:28:00
3292,10401,569,2025-03-13,1328.0,delivered,,,2025-03-13 09:42:00
3293,10402,1140,2025-05-10,840.0,delivered,,,2025-05-10 06:55:00
3294,10403,107,2025-03-28,236.0,delivered,,,2025-03-28 11:01:00
3295,10404,666,2025-02-17,115.0,delivered,,,2025-02-18 00:51:00
3296,10405,77,2025-06-02,338.0,cancelled,address_issue,seller,
3297,10408,251,2025-02-22,143.0,delivered,,,2025-02-22 22:23:00
3298,10410,631,2025-04-04,831.0,delivered,,,2025-04-04 16:29:00
3299,10411,361,2025-03-20,296.0,delivered,,,2025-03-20 10:52:00
3300,10413,242,2025-02-23,115.0,delivered,,,2025-02-24 00:55:00
3301,10416,517,2025-04-04,118.0,cancelled,changed_mind,customer,
3302,10421,1190,2025-04-28,235.0,delivered,,,2025-04-28 21:57:00
3303,10424,300,2025-01-16,807.0,delivered,,,2025-01-17 00:50:00
3304,10425,198,2025-02-06,143.0,delivered,,,2025-02-06 15:52:00
3305,10429,1020,2025-03-16,180.0,delivered,,,2025-03-16 20:27:00
3306,10430,966,2025-06-25,296.0,cancelled,changed_mind,customer,
3307,10435,271,2025-06-19,1393.0,cancelled,late_delivery,customer,
3308,10437,85,2025-03-28,1475.0,delivered,,,2025-03-28 12:11:00
3309,10438,880,2025-01-12,155.0,cancelled,substitute_rejected,customer,
3310,10439,41,2025-03-21,287.0,delivered,,,2025-03-21 12:48:00
3311,10440,667,2025-01-31,143.0,delivered,,,2025-01-31 11:55:00
3312,10442,219,2025-06-28,597.0,delivered,,,2025-06-28 07:34:00
3313,10443,702,2025-02-17,2251.0,delivered,,,2025-02-17 10:22:00
3314,10450,116,2025-04-10,232.0,delivered,,,2025-04-10 09:08:00
3315,10452,746,2025-03-31,786.0,delivered,,,2025-04-01 00:15:00
3316,10455,10,2025-03-12,0,cancelled,items_unavailable,system,
3317,10457,876,2025-06-03,915.0,delivered,,,2025-06-03 23:32:00
3318,10458,1097,2025-01-14,305.0,delivered,,,2025-01-14 23:00:00
3319,10459,24,2025-03-15,130.0,delivered,,,2025-03-15 13:14:00
3320,10463,219,2025-03-26,710.0,delivered,,,2025-03-26 16:41:00
3321,10465,198,2025-06-02,254.0,delivered,,,2025-06-03 00:39:00
3322,10471,411,2025-02-22,182.0,delivered,,,2025-02-22 23:55:00
3323,10474,995,2025-02-07,265.0,delivered,,,2025-02-07 14:15:00
3324,10475,238,2025-02-19,440.0,cancelled,substitute_rejected,customer,
3325,10476,1056,2025-02-25,310.0,delivered,,,2025-02-25 16:16:00
3326,10477,691,2025-04-06,312.0,delivered,,,2025-04-06 14:59:00
3327,10480,498,2025-04-02,1070.0,cancelled,late_delivery,customer,
3328,10482,1114,2025-05-17,322.0,delivered,,,2025-05-17 23:30:00
3329,10483,57,2025-05-08,143.0,delivered,,,2025-05-09 00:59:00
3330,10484,622,2025-01-09,664.0,cancelled,address_issue,seller,
3331,10490,393,2025-01-22,58.0,delivered,,,2025-01-22 18:05:00
3332,10492,431,2025-06-04,1774.0,delivered,,,2025-06-04 10:49:00
3333,10494,33,2025-05-09,288.0,delivered,,,2025-05-09 16:18:00
3334,10496,280,2025-06-25,265.0,delivered,,,2025-06-25 17:48:00
3335,10501,417,2025-05-22,62.0,delivered,,,2025-05-22 19:55:00
3336,10502,174,2025-06-23,1477.0,delivered,,,2025-06-23 13:23:00
3337,10506,1057,2025-02-09,62.0,delivered,,,2025-02-09 22:11:00
3338,10510,397,2025-05-20,751.0,delivered,,,2025-05-20 08:01:00
3339,10512,827,2025-06-26,460.0,delivered,,,2025-06-26 07:48:00
3340,10517,271,2025-05-08,1803.0,delivered,,,2025-05-08 16:34:00
3341,10518,481,2025-03-22,307.0,delivered,,,2025-03-22 10:05:00
3342,10521,743,2025-05-28,884.0,cancelled,changed_mind,customer,
3343,10542,212,2025-01-30,464.0,cancelled,items_unavailable,seller,
3344,10544,252,2025-06-14,1515.0,delivered,,,2025-06-14 12:19:00
3345,10545,977,2025-01-14,305.0,delivered,,,2025-01-14 21:09:00
3346,10548,828,2025-05-26,220.0,delivered,,,2025-05-26 12:08:00
3347,10551,1069,2025-06-02,440.0,cancelled,changed_mind,customer,
3348,10560,585,2025-01-06,230.0,delivered,,,2025-01-06 19:45:00
3349,10564,383,2025-06-23,460.0,delivered,,,2025-06-23 12:50:00
3350,10568,673,2025-04-26,549.0,delivered,,,2025-04-26 11:59:00
3351,10569,497,2025-03-27,1093.0,delivered,,,2025-03-27 12:14:00
3352,10570,6,2025-05-25,159.0,delivered,,,2025-05-25 07:17:00
3353,10571,5,2025-03-03,49.0,cancelled,changed_mind,customer,
3354,10573,622,2025-04-19,303.0,delivered,,,2025-04-19 12:39:00
3355,10583,548,2025-02-28,4042.0,delivered,,,2025-02-28 15:56:00
3356,10585,1031,2025-04-16,620.0,delivered,,,2025-04-16 09:32:00
3357,10589,205,2025-04-28,304.0,delivered,,,2025-04-28 21:53:00
3358,10590,1066,2025-02-05,434.0,delivered,,,2025-02-05 21:28:00
3359,10591,769,2025-04-11,411.0,delivered,,,2025-04-11 23:42:00
3360,10593,1162,2025-03-13,335.0,delivered,,,2025-03-13 21:05:00
3361,10596,437,2025-06-28,252.0,delivered,,,2025-06-28 16:00:00
3362,10597,8,2025-01-22,609.0,delivered,,,2025-01-22 15:50:00
3363,10601,837,2025-01-01,296.0,delivered,,,2025-01-01 22:14:00
3364,10604,82,2025-02-28,296.0,delivered,,,2025-02-28 10:47:00
3365,10605,828,2025-04-09,393.0,delivered,,,2025-04-09 18:59:00
3366,10606,407,2025-05-01,450.0,delivered,,,2025-05-01 06:59:00
3367,10610,299,2025-06-17,259.0,cancelled,changed_mind,customer,
3368,10616,109,2025-03-09,1570.0,delivered,,,2025-03-09 12:29:00
3369,10621,935,2025-02-05,70.0,delivered,,,2025-02-05 15:12:00
3370,10622,311,2025-02-10,207.0,delivered,,,2025-02-10 08:30:00
3371,10630,370,2025-03-03,540.0,delivered,,,2025-03-03 14:58:00
3372,10642,775,2025-03-01,310.0,delivered,,,2025-03-01 12:31:00
3373,10643,312,2025-03-31,470.0,delivered,,,2025-03-31 22:11:00
3374,10646,330,2025-03-22,1797.0,delivered,,,2025-03-22 20:44:00
3375,10648,920,2025-05-02,0,cancelled,substitute_rejected,customer,
3376,10652,268,2025-06-13,527.0,delivered,,,2025-06-13 15:12:00
3377,10653,782,2025-03-09,250.0,cancelled,late_delivery,customer,
3378,10659,424,2025-05-20,986.0,delivered,,,2025-05-20 14:20:00
3379,10661,307,2025-01-20,768.0,delivered,,,2025-01-20 20:59:00
3380,10662,986,2025-02-17,1924.0,delivered,,,2025-02-17 18:38:00
3381,10665,1079,2025-05-09,1328.0,delivered,,,2025-05-09 13:26:00
3382,10668,428,2025-01-20,230.0,delivered,,,2025-01-20 12:46:00
3383,10673,835,2025-05-31,682.0,cancelled,substitute_rejected,customer,
3384,10676,499,2025-03-14,1160.0,delivered,,,2025-03-14 07:39:00
3385,10691,1122,2025-03-01,388.0,delivered,,,2025-03-01 21:54:00
3386,10692,1149,2025-03-15,311.0,delivered,,,2025-03-15 23:55:00
3387,10695,1149,2025-04-27,242.0,delivered,,,2025-04-27 17:54:00
3388,10697,254,2025-06-25,1848.0,delivered,,,2025-06-25 11:38:00
3389,10700,274,2025-03-12,240.0,delivered,,,2025-03-12 13:47:00
3390,10702,1063,2025-06-29,1039.0,delivered,,,2025-06-29 17:33:00
3391,10710,774,2025-02-08,657.0,cancelled,changed_mind,customer,
3392,10715,451,2025-05-28,1534.0,delivered,,,2025-05-28 17:19:00
3393,10717,609,2025-04-14,618.0,delivered,,,2025-04-14 07:11:00
3394,10718,630,2025-05-28,482.0,delivered,,,2025-05-28 23:29:00
3395,10722,99,2025-01-05,781.0,delivered,,,2025-01-05 15:07:00
3396,10723,850,2025-03-14,341.0,cancelled,substitute_rejected,customer,
3397,10727,309,2025-04-12,652.0,delivered,,,2025-04-12 07:10:00
3398,10728,886,2025-03-10,642.0,delivered,,,2025-03-10 15:14:00
3399,10733,315,2025-02-19,1021.0,delivered,,,2025-02-19 06:54:00
3400,10734,979,2025-04-13,125.0,delivered,,,2025-04-13 22:41:00
3401,10735,371,2025-02-08,414.0,delivered,,,2025-02-08 18:28:00
3402,10737,537,2025-01-26,457.0,delivered,,,2025-01-26 18:11:00
3403,10738,1070,2025-05-18,1115.0,delivered,,,2025-05-18 23:36:00
3404,10741,809,2025-02-28,240.0,delivered,,,2025-02-28 21:41:00
3405,10743,662,2025-01-20,1525.0,delivered,,,2025-01-20 12:16:00
3406,10744,46,2025-02-14,771.0,delivered,,,2025-02-14 15:02:00
3407,10747,437,2025-05-31,888.0,delivered,,,2025-05-31 20:44:00
3408,10749,990,2025-02-16,483.0,delivered,,,2025-02-16 07:37:00
3409,10750,431,2025-03-09,1947.0,delivered,,,2025-03-09 14:42:00
3410,10752,823,2025-06-26,638.0,delivered,,,2025-06-26 14:34:00
3411,10753,373,2025-03-26,682.0,delivered,,,2025-03-26 19:56:00
3412,10758,381,2025-06-17,541.0,delivered,,,2025-06-17 08:59:00
3413,10765,1083,2025-04-08,623.0,cancelled,changed_mind,customer,
3414,10770,1113,2025-04-21,2168.0,delivered,,,2025-04-21 17:52:00
3415,10775,1146,2025-03-14,812.0,delivered,,,2025-03-15 00:05:00
3416,10777,82,2025-03-20,0,cancelled,items_unavailable,system,
3417,10778,303,2025-02-19,634.0,delivered,,,2025-02-19 11:31:00
3418,10792,906,2025-05-16,97.0,delivered,,,2025-05-16 20:24:00
3419,10793,89,2025-06-10,0,cancelled,items_unavailable,system,
3420,10795,24,2025-01-12,562.0,delivered,,,2025-01-12 17:48:00
3421,10799,374,2025-01-26,606.0,delivered,,,2025-01-26 07:57:00
3422,10811,740,2025-02-24,309.0,cancelled,address_issue,seller,
3423,10814,592,2025-05-09,179.0,delivered,,,2025-05-09 18:29:00
3424,10815,653,2025-04-17,989.0,delivered,,,2025-04-17 10:03:00
3425,10820,798,2025-02-20,143.0,delivered,,,2025-02-21 00:27:00
3426,10826,261,2025-04-06,214.0,delivered,,,2025-04-06 17:46:00
3427,10830,441,2025-05-21,1316.0,delivered,,,2025-05-21 12:35:00
3428,10831,619,2025-02-19,443.0,delivered,,,2025-02-19 11:54:00
3429,10834,964,2025-04-13,1009.0,delivered,,,2025-04-13 15:28:00
3430,10838,297,2025-01-07,1164.0,delivered,,,2025-01-07 15:13:00
3431,10843,933,2025-04-09,278.0,delivered,,,2025-04-09 11:52:00
3432,10844,73,2025-02-23,396.0,delivered,,,2025-02-23 18:47:00
3433,10852,1009,2025-06-16,563.0,delivered,,,2025-06-16 08:38:00
3434,10862,290,2025-03-28,155.0,cancelled,late_delivery,customer,
3435,10864,561,2025-05-02,766.0,delivered,,,2025-05-02 07:13:00
3436,10867,371,2025-03-16,0,cancelled,items_unavailable,system,
3437,10882,282,2025-03-02,1335.0,delivered,,,2025-03-02 12:53:00
3438,10884,267,2025-02-01,1766.0,delivered,,,2025-02-01 15:03:00
3439,10889,1198,2025-04-03,464.0,delivered,,,2025-04-03 08:54:00
3440,10891,544,2025-03-16,393.0,delivered,,,2025-03-16 18:28:00
3441,10893,149,2025-06-24,76.0,delivered,,,2025-06-24 16:47:00
3442,10899,876,2025-04-21,1027.0,cancelled,address_issue,seller,
3443,10905,16,2025-06-23,597.0,delivered,,,2025-06-24 00:14:00
3444,10906,108,2025-01-25,345.0,delivered,,,2025-01-25 18:41:00
3445,10912,388,2025-06-20,97.0,cancelled,items_unavailable,seller,
3446,10917,1172,2025-04-08,155.0,delivered,,,2025-04-08 13:05:00
3447,10919,177,2025-05-12,311.0,delivered,,,2025-05-12 07:28:00
3448,10931,877,2025-06-03,904.0,delivered,,,2025-06-03 09:14:00
3449,10932,83,2025-04-22,327.0,delivered,,,2025-04-22 18:14:00
3450,10933,1129,2025-06-20,235.0,delivered,,,2025-06-20 11:53:00
3451,10940,539,2025-05-24,0,cancelled,substitute_rejected,customer,
3452,10947,799,2025-06-26,208.0,delivered,,,2025-06-26 20:24:00
3453,10948,373,2025-03-25,1276.0,delivered,,,2025-03-25 22:45:00
3454,10949,745,2025-01-25,316.0,delivered,,,2025-01-25 09:27:00
3455,10953,341,2025-03-16,2019.0,delivered,,,2025-03-16 08:03:00
3456,10955,531,2025-02-26,131.0,delivered,,,2025-02-26 22:08:00
3457,10956,396,2025-01-23,623.0,delivered,,,2025-01-23 07:48:00
3458,10962,1157,2025-05-08,0,cancelled,substitute_rejected,customer,
3459,10967,883,2025-01-20,303.0,delivered,,,2025-01-20 22:32:00
3460,10971,674,2025-05-12,527.0,delivered,,,2025-05-13 00:14:00
3461,10972,908,2025-03-05,797.0,delivered,,,2025-03-05 09:24:00
3462,10976,357,2025-01-05,310.0,delivered,,,2025-01-05 17:20:00
3463,10978,986,2025-02-18,187.0,delivered,,,2025-02-18 12:07:00
3464,10982,274,2025-04-15,220.0,delivered,,,2025-04-15 09:12:00
3465,10983,355,2025-04-02,127.0,delivered,,,2025-04-02 14:52:00
3466,10984,580,2025-05-20,1175.0,delivered,,,2025-05-20 20:38:00
3467,10990,553,2025-01-18,394.0,delivered,,,2025-01-18 07:29:00
3468,11004,561,2025-05-11,350.0,cancelled,late_delivery,customer,
3469,11009,940,2025-05-22,1227.0,delivered,,,2025-05-22 23:59:00
3470,11011,1072,2025-01-13,207.0,delivered,,,2025-01-13 15:00:00
3471,11012,437,2025-03-04,272.0,delivered,,,2025-03-04 07:43:00
3472,11013,704,2025-06-26,1124.0,delivered,,,2025-06-26 11:05:00
3473,11015,856,2025-02-18,600.0,delivered,,,2025-02-18 07:20:00
3474,11018,166,2025-02-25,236.0,delivered,,,2025-02-25 22:58:00
3475,11021,281,2025-04-18,667.0,delivered,,,2025-04-19 00:51:00
3476,11024,974,2025-05-09,0,cancelled,substitute_rejected,customer,
3477,11028,305,2025-03-18,182.0,delivered,,,2025-03-19 01:00:00
3478,11033,928,2025-02-16,565.0,delivered,,,2025-02-17 00:39:00
3479,11036,736,2025-03-21,61.0,delivered,,,2025-03-21 10:04:00
3480,11044,203,2025-02-17,2529.0,delivered,,,2025-02-17 21:45:00
3481,11048,601,2025-04-13,62.0,cancelled,substitute_rejected,customer,
3482,11052,576,2025-02-25,381.0,delivered,,,2025-02-25 14:00:00
3483,11055,113,2025-01-11,599.0,delivered,,,2025-01-11 07:55:00
3484,11060,12,2025-03-20,207.0,delivered,,,2025-03-20 16:11:00
3485,11062,425,2025-05-02,165.0,delivered,,,2025-05-02 19:11:00
3486,11063,783,2025-04-21,518.0,delivered,,,2025-04-22 00:32:00
3487,11065,347,2025-01-16,550.0,cancelled,changed_mind,customer,
3488,11066,1100,2025-03-08,670.0,delivered,,,2025-03-08 11:39:00
3489,11068,491,2025-06-26,954.0,delivered,,,2025-06-26 15:44:00
3490,11074,342,2025-03-09,1774.0,delivered,,,2025-03-09 20:45:00
3491,11078,109,2025-02-09,1267.0,delivered,,,2025-02-10 01:18:00
3492,11080,581,2025-05-13,438.0,delivered,,,2025-05-13 20:25:00
3493,11081,1171,2025-05-17,240.0,delivered,,,2025-05-17 13:42:00
3494,11086,1079,2025-03-05,650.0,delivered,,,2025-03-05 07:49:00
3495,11094,890,2025-03-04,1055.0,delivered,,,2025-03-04 14:14:00
3496,11097,649,2025-03-15,1232.0,delivered,,,2025-03-15 14:14:00
3497,11098,934,2025-04-24,2350.0,delivered,,,2025-04-24 07:39:00
3498,11099,1091,2025-06-20,61.0,delivered,,,2025-06-20 10:04:00
3499,11100,381,2025-04-25,122.0,delivered,,,2025-04-25 21:15:00
3500,11107,564,2025-06-07,83.0,delivered,,,2025-06-07 08:27:00
3501,11118,1088,2025-01-27,393.0,delivered,,,2025-01-27 08:52:00
3502,11120,591,2025-01-11,1893.0,delivered,,,2025-01-11 20:44:00
3503,11135,179,2025-04-01,360.0,delivered,,,2025-04-01 12:39:00
3504,11139,501,2025-01-13,684.0,delivered,,,2025-01-13 19:45:00
3505,11143,920,2025-02-26,200.0,cancelled,items_unavailable,seller,
3506,11144,571,2025-04-07,773.0,delivered,,,2025-04-07 12:15:00
3507,11151,311,2025-06-18,31.0,delivered,,,2025-06-18 17:55:00
3508,11152,1136,2025-02-22,726.0,delivered,,,2025-02-22 22:15:00
3509,11153,1083,2025-03-15,702.0,delivered,,,2025-03-15 09:06:00
3510,11165,1071,2025-05-06,115.0,delivered,,,2025-05-07 00:43:00
3511,11166,602,2025-05-05,76.0,cancelled,address_issue,seller,
3512,11167,1045,2025-03-31,240.0,cancelled,payment_failed,system,
3513,11170,864,2025-01-21,1079.0,delivered,,,2025-01-21 21:29:00
3514,11175,624,2025-05-15,176.0,delivered,,,2025-05-15 14:55:00
3515,11180,899,2025-01-07,31.0,delivered,,,2025-01-07 13:55:00
3516,11184,142,2025-01-04,972.0,delivered,,,2025-01-04 14:37:00
3517,11185,596,2025-05-28,1149.0,delivered,,,2025-05-28 12:52:00
3518,11187,134,2025-05-28,201.0,delivered,,,2025-05-28 23:46:00
3519,11189,1189,2025-06-01,451.0,delivered,,,2025-06-01 07:15:00
3520,11193,727,2025-05-21,160.0,delivered,,,2025-05-21 14:52:00
3521,11204,716,2025-06-10,839.0,delivered,,,2025-06-10 13:32:00
3522,11207,1050,2025-03-08,1399.0,delivered,,,2025-03-08 10:28:00
3523,11209,603,2025-05-09,172.0,delivered,,,2025-05-09 12:54:00
3524,11211,170,2025-03-04,303.0,delivered,,,2025-03-04 13:09:00
3525,11212,645,2025-03-01,310.0,delivered,,,2025-03-02 00:19:00
3526,11213,743,2025-05-14,143.0,delivered,,,2025-05-14 11:33:00
3527,11215,145,2025-02-10,203.0,delivered,,,2025-02-10 22:35:00
3528,11216,792,2025-05-24,115.0,delivered,,,2025-05-24 12:24:00
3529,11218,386,2025-04-25,108.0,delivered,,,2025-04-25 12:04:00
3530,11219,69,2025-05-18,1690.0,delivered,,,2025-05-18 11:40:00
3531,11222,896,2025-03-19,869.0,delivered,,,2025-03-19 23:49:00
3532,11224,1030,2025-03-05,220.0,delivered,,,2025-03-05 13:58:00
3533,11225,629,2025-06-03,975.0,delivered,,,2025-06-03 08:38:00
3534,11236,594,2025-05-16,60.0,cancelled,late_delivery,customer,
3535,11239,64,2025-06-20,1507.0,delivered,,,2025-06-20 20:10:00
3536,11250,844,2025-05-12,413.0,delivered,,,2025-05-12 21:12:00
3537,11259,990,2025-05-07,0,cancelled,items_unavailable,system,
3538,11263,1146,2025-04-24,49.0,cancelled,late_delivery,customer,
3539,11265,1181,2025-02-15,0,cancelled,items_unavailable,system,
3540,11268,197,2025-02-14,586.0,delivered,,,2025-02-14 18:48:00
3541,11270,1142,2025-02-20,187.0,delivered,,,2025-02-20 18:01:00
3542,11274,1007,2025-04-13,571.0,delivered,,,2025-04-13 19:37:00
3543,11278,889,2025-03-19,426.0,delivered,,,2025-03-19 22:37:00
3544,11279,868,2025-04-18,49.0,delivered,,,2025-04-18 15:12:00
3545,11280,529,2025-03-20,423.0,cancelled,changed_mind,customer,
3546,11289,47,2025-04-30,416.0,cancelled,substitute_rejected,customer,
3547,11291,259,2025-05-04,1327.0,delivered,,,2025-05-04 21:35:00
3548,11296,574,2025-06-12,460.0,delivered,,,2025-06-12 09:49:00
3549,11297,263,2025-06-10,259.0,delivered,,,2025-06-10 10:54:00
3550,11300,471,2025-02-15,309.0,delivered,,,2025-02-15 16:42:00
3551,11301,161,2025-01-23,329.0,delivered,,,2025-01-23 13:34:00
3552,11304,298,2025-01-05,570.0,delivered,,,2025-01-05 08:02:00
3553,11310,610,2025-01-21,336.0,delivered,,,2025-01-21 10:29:00
3554,11313,1128,2025-06-23,887.0,cancelled,changed_mind,customer,
3555,11318,631,2025-02-02,30.0,delivered,,,2025-02-02 18:40:00
3556,11319,220,2025-02-21,379.0,delivered,,,2025-02-21 12:38:00
3557,11321,903,2025-02-24,1124.0,delivered,,,2025-02-24 18:28:00
3558,11328,509,2025-01-02,841.0,delivered,,,2025-01-02 10:57:00
3559,11330,1158,2025-01-23,296.0,delivered,,,2025-01-23 17:09:00
3560,11331,59,2025-02-21,1263.0,delivered,,,2025-02-21 16:17:00
3561,11334,580,2025-02-12,572.0,delivered,,,2025-02-12 10:21:00
3562,11338,350,2025-06-14,438.0,delivered,,,2025-06-14 08:30:00
3563,11339,66,2025-03-26,115.0,delivered,,,2025-03-26 11:05:00
3564,11340,961,2025-06-10,301.0,delivered,,,2025-06-11 00:05:00
3565,11345,432,2025-05-11,561.0,delivered,,,2025-05-11 12:48:00
3566,11347,745,2025-01-11,1458.0,delivered,,,2025-01-11 22:27:00
3567,11349,267,2025-01-20,1049.0,delivered,,,2025-01-20 10:18:00
3568,11350,627,2025-01-23,996.0,delivered,,,2025-01-23 13:57:00
3569,11351,967,2025-01-05,1172.0,delivered,,,2025-01-05 09:27:00
3570,11367,283,2025-04-26,592.0,delivered,,,2025-04-26 17:41:00
3571,11371,1001,2025-05-15,236.0,delivered,,,2025-05-15 17:36:00
3572,11376,818,2025-06-28,708.0,delivered,,,2025-06-28 16:24:00
3573,11379,588,2025-03-12,303.0,delivered,,,2025-03-12 07:39:00
3574,11380,681,2025-05-09,1179.0,delivered,,,2025-05-09 18:41:00
3575,11383,955,2025-04-30,393.0,delivered,,,2025-04-30 12:42:00
3576,11387,937,2025-04-01,161.0,cancelled,changed_mind,customer,
3577,11388,684,2025-02-10,174.0,delivered,,,2025-02-10 21:24:00
3578,11389,1185,2025-03-13,171.0,delivered,,,2025-03-13 11:25:00
3579,11393,857,2025-04-16,381.0,cancelled,items_unavailable,seller,
3580,11399,482,2025-06-27,777.0,delivered,,,2025-06-27 14:01:00
3581,11400,703,2025-06-21,532.0,delivered,,,2025-06-21 11:55:00
3582,11404,557,2025-06-18,130.0,delivered,,,2025-06-18 17:41:00
3583,11406,783,2025-04-09,548.0,delivered,,,2025-04-09 15:27:00
3584,11410,920,2025-05-23,210.0,delivered,,,2025-05-23 15:49:00
3585,11412,51,2025-03-10,0,cancelled,items_unavailable,system,
3586,11413,225,2025-01-20,549.0,delivered,,,2025-01-20 22:36:00
3587,11414,1049,2025-02-07,60.0,delivered,,,2025-02-07 14:38:00
3588,11415,612,2025-06-21,310.0,delivered,,,2025-06-21 21:02:00
3589,11416,346,2025-05-13,308.0,delivered,,,2025-05-13 16:05:00
3590,11425,478,2025-04-24,250.0,delivered,,,2025-04-24 10:28:00
3591,11429,185,2025-04-05,1195.0,cancelled,changed_mind,customer,
3592,11430,519,2025-06-24,687.0,delivered,,,2025-06-24 10:40:00
3593,11433,177,2025-04-08,244.0,delivered,,,2025-04-08 12:24:00
3594,11439,178,2025-06-01,1197.0,delivered,,,2025-06-01 11:13:00
3595,11441,419,2025-02-28,513.0,delivered,,,2025-02-28 14:39:00
3596,11444,918,2025-02-25,714.0,delivered,,,2025-02-25 21:27:00
3597,11445,346,2025-02-27,423.0,delivered,,,2025-02-27 15:05:00
3598,11448,835,2025-04-28,1774.0,delivered,,,2025-04-28 16:54:00
3599,11451,110,2025-05-23,286.0,delivered,,,2025-05-23 21:26:00
3600,11452,1089,2025-05-10,296.0,delivered,,,2025-05-10 09:13:00
3601,11454,493,2025-05-28,464.0,delivered,,,2025-05-28 15:11:00
3602,11457,278,2025-06-05,665.0,delivered,,,2025-06-05 12:00:00
3603,11463,893,2025-01-03,651.0,cancelled,items_unavailable,seller,
3604,11464,1094,2025-03-15,192.0,delivered,,,2025-03-15 16:58:00
3605,11465,1027,2025-02-19,1040.0,delivered,,,2025-02-19 18:19:00
3606,11466,720,2025-03-13,1458.0,delivered,,,2025-03-13 17:38:00
3607,11469,198,2025-05-25,2629.0,delivered,,,2025-05-25 15:36:00
3608,11473,940,2025-05-25,424.0,cancelled,payment_failed,system,
3609,11474,751,2025-05-04,405.0,cancelled,address_issue,seller,
3610,11480,334,2025-01-02,127.0,delivered,,,2025-01-02 09:10:00
3611,11481,1007,2025-06-27,1680.0,delivered,,,2025-06-27 19:38:00
3612,11489,321,2025-01-11,250.0,delivered,,,2025-01-11 18:17:00
3613,11497,691,2025-05-21,886.0,delivered,,,2025-05-21 22:45:00
3614,11499,183,2025-04-28,1669.0,delivered,,,2025-04-28 11:19:00
3615,11500,714,2025-03-11,296.0,delivered,,,2025-03-11 07:42:00
3616,11503,6,2025-02-10,1181.0,delivered,,,2025-02-10 07:23:00
3617,11509,33,2025-04-20,769.0,delivered,,,2025-04-20 08:29:00
3618,11510,74,2025-03-30,0,cancelled,items_unavailable,system,
3619,11511,728,2025-02-15,676.0,cancelled,address_issue,seller,
3620,11514,1097,2025-03-18,1154.0,delivered,,,2025-03-18 10:10:00
3621,11525,565,2025-06-12,398.0,delivered,,,2025-06-12 22:06:00
3622,11530,1023,2025-03-31,393.0,delivered,,,2025-04-01 01:04:00
3623,11534,969,2025-06-25,1468.0,delivered,,,2025-06-25 19:17:00
3624,11537,444,2025-02-10,207.0,delivered,,,2025-02-10 23:11:00
3625,11541,1167,2025-01-28,3629.0,delivered,,,2025-01-28 14:10:00
3626,11545,730,2025-03-26,1587.0,delivered,,,2025-03-26 13:28:00
3627,11549,971,2025-01-19,1526.0,delivered,,,2025-01-19 21:15:00
3628,11551,625,2025-04-27,115.0,delivered,,,2025-04-27 14:38:00
3629,11554,1079,2025-06-15,260.0,delivered,,,2025-06-15 08:16:00
3630,11558,244,2025-02-16,1008.0,delivered,,,2025-02-16 14:51:00
3631,11559,396,2025-02-15,737.0,delivered,,,2025-02-15 17:46:00
3632,11562,595,2025-01-14,541.0,delivered,,,2025-01-15 00:29:00
3633,11567,691,2025-04-30,444.0,delivered,,,2025-04-30 23:40:00
3634,11570,368,2025-03-25,156.0,cancelled,payment_failed,system,
3635,11571,40,2025-05-06,3844.0,delivered,,,2025-05-06 08:31:00
3636,11572,998,2025-06-04,1823.0,delivered,,,2025-06-04 12:05:00
3637,11573,951,2025-04-16,303.0,delivered,,,2025-04-16 23:01:00
3638,11574,291,2025-03-16,633.0,delivered,,,2025-03-16 11:59:00
3639,11576,1094,2025-06-25,288.0,cancelled,items_unavailable,seller,
3640,11580,198,2025-06-02,336.0,delivered,,,2025-06-02 21:06:00
3641,11585,568,2025-03-10,1676.0,delivered,,,2025-03-10 08:28:00
3642,11588,569,2025-04-08,211.0,delivered,,,2025-04-08 08:54:00
3643,11589,519,2025-06-28,125.0,delivered,,,2025-06-28 22:26:00
3644,11595,968,2025-04-28,577.0,delivered,,,2025-04-28 07:09:00
3645,11596,583,2025-05-27,969.0,delivered,,,2025-05-27 10:42:00
3646,11603,933,2025-01-08,0,cancelled,items_unavailable,system,
3647,11605,721,2025-04-08,115.0,delivered,,,2025-04-08 18:02:00
3648,11606,1143,2025-06-04,393.0,delivered,,,2025-06-04 07:55:00
3649,11607,59,2025-03-14,613.0,cancelled,payment_failed,system,
3650,11608,706,2025-05-02,1542.0,cancelled,late_delivery,customer,
3651,11611,646,2025-01-04,232.0,cancelled,address_issue,seller,
3652,11615,616,2025-04-23,1413.0,delivered,,,2025-04-23 23:00:00
3653,11616,985,2025-02-09,311.0,delivered,,,2025-02-09 08:40:00
