session_id,customer_id,session_date,channel,device
11640,816,2025-05-02,email,mobile_app
11641,294,2025-02-28,social,mobile_app
11642,134,2025-03-12,paid_ads,desktop
11643,849,2025-04-06,organic,desktop
11644,529,2025-04-04,email,desktop
11645,508,2025-01-28,paid_ads,desktop
11646,719,2025-05-21,email,desktop
11647,450,2025-02-23,email,mobile_web
11648,722,2025-04-17,organic,mobile_app
11649,431,2025-05-02,email,mobile_app
11650,1116,2025-03-29,social,mobile_web
11651,927,2025-01-31,paid_ads,mobile_app
11652,730,2025-05-09,organic,mobile_app
11653,435,2025-04-27,social,mobile_app
11654,892,2025-03-25,organic,mobile_app
11655,487,2025-03-15,paid_ads,mobile_app
11656,471,2025-03-26,social,mobile_app
11657,732,2025-01-06,direct,mobile_app
11658,36,2025-06-02,social,mobile_web
11659,1041,2025-01-13,direct,mobile_app
11660,1033,2025-06-09,paid_ads,mobile_app
11661,63,2025-02-08,paid_ads,mobile_app
11662,863,2025-03-27,organic,mobile_app
11663,970,2025-02-09,paid_ads,mobile_app
11664,318,2025-04-07,email,desktop
11665,467,2025-06-09,paid_ads,mobile_web
11666,668,2025-05-25,social,mobile_app
11667,815,2025-02-08,email,mobile_web
11668,824,2025-05-04,paid_ads,mobile_app
11669,423,2025-02-28,direct,mobile_app
11670,567,2025-02-07,email,mobile_app
11671,590,2025-02-26,paid_ads,desktop
11672,371,2025-06-18,organic,mobile_web
11673,229,2025-05-12,paid_ads,desktop
11674,715,2025-06-15,direct,mobile_web
11675,1141,2025-05-01,organic,mobile_web
11676,722,2025-02-15,paid_ads,mobile_web
11677,1032,2025-02-05,organic,mobile_app
11678,80,2025-05-04,organic,mobile_web
11679,518,2025-05-20,social,mobile_app
11680,845,2025-04-14,email,mobile_app
11681,812,2025-04-27,direct,desktop
11682,438,2025-06-15,direct,mobile_web
11683,861,2025-03-18,organic,mobile_app
11684,999,2025-01-05,organic,mobile_app
11685,698,2025-05-31,direct,mobile_web
11686,495,2025-01-12,paid_ads,mobile_app
11687,320,2025-06-16,social,mobile_web
11688,167,2025-01-04,paid_ads,mobile_app
11689,429,2025-01-10,organic,mobile_app
11690,534,2025-06-29,organic,mobile_app
11691,178,2025-02-10,organic,mobile_app
11692,903,2025-05-20,organic,mobile_app
11693,221,2025-06-18,paid_ads,mobile_web
11694,846,2025-05-19,direct,mobile_app
11695,492,2025-04-04,direct,mobile_app
11696,2,2025-06-08,paid_ads,mobile_web
11697,486,2025-01-21,paid_ads,mobile_app
11698,52,2025-02-11,paid_ads,desktop
11699,1012,2025-01-25,paid_ads,mobile_app
11700,870,2025-05-05,organic,mobile_app
11701,301,2025-03-04,organic,mobile_app
11702,217,2025-06-05,organic,mobile_app
11703,1154,2025-01-23,organic,mobile_app
11704,233,2025-04-11,social,mobile_app
11705,566,2025-01-09,email,mobile_web
11706,716,2025-02-15,social,mobile_app
11707,833,2025-05-25,organic,mobile_app
11708,468,2025-02-05,paid_ads,mobile_app
11709,548,2025-03-05,social,mobile_web
11710,22,2025-01-22,paid_ads,mobile_web
11711,424,2025-04-02,organic,desktop
11712,452,2025-06-01,paid_ads,mobile_app
11713,823,2025-05-05,direct,mobile_app
11714,777,2025-05-02,social,mobile_app
11715,107,2025-01-23,organic,desktop
11716,67,2025-04-30,paid_ads,desktop
11717,730,2025-06-17,email,desktop
11718,733,2025-04-16,direct,mobile_web
11719,737,2025-03-11,organic,mobile_web
11720,1187,2025-05-28,paid_ads,mobile_web
11721,793,2025-02-21,email,mobile_app
11722,398,2025-05-17,email,mobile_web
11723,356,2025-03-05,direct,mobile_app
11724,646,2025-03-01,social,mobile_app
11725,1170,2025-04-27,organic,mobile_web
11726,890,2025-01-01,social,mobile_app
11727,999,2025-04-18,organic,mobile_web
11728,917,2025-02-02,email,mobile_app
11729,124,2025-05-31,direct,mobile_app
11730,217,2025-05-31,organic,mobile_app
11731,697,2025-02-07,organic,mobile_app
11732,1055,2025-01-21,organic,mobile_web
11733,686,2025-03-05,paid_ads,mobile_app
11734,897,2025-05-11,organic,desktop
11735,211,2025-06-01,paid_ads,desktop
11736,367,2025-05-30,paid_ads,mobile_app
11737,581,2025-04-07,paid_ads,desktop
11738,593,2025-06-27,organic,mobile_app
11739,209,2025-04-13,paid_ads,mobile_app
11740,423,2025-01-02,direct,mobile_app
11741,518,2025-02-07,direct,mobile_web
11742,749,2025-04-13,paid_ads,mobile_app
11743,768,2025-04-15,social,mobile_app
11744,815,2025-04-02,social,mobile_app
11745,4,2025-01-11,organic,mobile_web
11746,248,2025-03-03,organic,mobile_app
11747,1078,2025-05-31,social,desktop
11748,518,2025-03-22,email,mobile_app
11749,538,2025-03-26,organic,mobile_app
11750,579,2025-05-24,organic,mobile_app
11751,304,2025-04-08,email,mobile_web
11752,229,2025-03-24,paid_ads,mobile_app
11753,705,2025-05-11,email,mobile_app
11754,814,2025-05-27,email,mobile_web
11755,1131,2025-03-31,organic,mobile_app
11756,1081,2025-03-28,direct,desktop
11757,1031,2025-01-24,social,desktop
11758,101,2025-05-29,social,desktop
11759,753,2025-01-14,organic,mobile_web
11760,323,2025-04-07,organic,mobile_app
11761,628,2025-01-05,organic,mobile_app
11762,216,2025-04-14,direct,mobile_app
11763,1011,2025-06-21,direct,mobile_web
11764,268,2025-03-17,organic,mobile_app
11765,141,2025-02-16,social,mobile_web
11766,617,2025-01-22,direct,mobile_app
11767,536,2025-03-29,organic,desktop
11768,505,2025-02-27,paid_ads,mobile_web
11769,1011,2025-06-21,organic,mobile_app
11770,496,2025-01-16,social,mobile_app
11771,620,2025-06-29,direct,mobile_app
11772,194,2025-02-11,email,desktop
11773,771,2025-04-14,paid_ads,mobile_app
11774,977,2025-04-17,social,mobile_app
11775,834,2025-05-19,organic,mobile_web
11776,109,2025-04-11,organic,mobile_app
11777,187,2025-06-02,organic,mobile_app
11778,1159,2025-06-23,paid_ads,mobile_web
11779,896,2025-03-10,organic,mobile_web
11780,403,2025-05-10,organic,desktop
11781,345,2025-06-12,organic,mobile_web
11782,571,2025-01-04,paid_ads,mobile_app
11783,618,2025-05-03,paid_ads,mobile_app
11784,537,2025-01-31,social,mobile_app
11785,524,2025-06-17,direct,mobile_app
11786,46,2025-03-03,paid_ads,mobile_app
11787,213,2025-03-26,organic,mobile_app
11788,879,2025-03-17,paid_ads,desktop
11789,15,2025-04-23,organic,mobile_app
11790,552,2025-02-11,direct,mobile_app
11791,1191,2025-05-17,paid_ads,mobile_web
11792,405,2025-02-16,organic,desktop
11793,1131,2025-01-08,organic,desktop
11794,219,2025-06-13,direct,mobile_web
11795,585,2025-03-25,social,mobile_web
11796,863,2025-03-14,organic,mobile_app
11797,163,2025-03-23,paid_ads,mobile_web
11798,933,2025-04-20,email,mobile_app
11799,1190,2025-03-05,social,mobile_web
11800,278,2025-01-02,email,mobile_app
11801,121,2025-02-25,social,mobile_app
11802,310,2025-01-12,organic,mobile_app
11803,892,2025-01-20,email,mobile_web
11804,849,2025-06-26,email,mobile_app
11805,245,2025-05-03,social,mobile_app
11806,272,2025-03-22,paid_ads,mobile_web
11807,641,2025-03-15,direct,mobile_web
11808,232,2025-06-18,email,mobile_app
11809,812,2025-05-19,paid_ads,desktop
11810,1147,2025-02-08,direct,mobile_web
11811,904,2025-02-24,direct,mobile_app
11812,1028,2025-05-25,email,desktop
11813,10,2025-04-19,organic,mobile_app
11814,345,2025-01-12,direct,mobile_app
11815,1157,2025-01-29,paid_ads,desktop
11816,1152,2025-05-14,organic,mobile_app
11817,235,2025-01-19,social,mobile_app
11818,535,2025-05-24,social,mobile_web
11819,422,2025-06-13,paid_ads,mobile_app
11820,483,2025-01-26,direct,mobile_app
11821,608,2025-03-25,paid_ads,desktop
11822,1103,2025-02-22,paid_ads,mobile_app
11823,581,2025-02-24,direct,mobile_web
11824,241,2025-01-06,direct,mobile_app
11825,266,2025-01-01,organic,mobile_app
11826,803,2025-03-20,organic,desktop
11827,417,2025-02-15,organic,desktop
11828,770,2025-01-26,email,mobile_app
11829,1119,2025-01-08,direct,mobile_app
11830,687,2025-02-13,paid_ads,mobile_web
11831,312,2025-05-13,social,mobile_app
11832,152,2025-03-02,email,mobile_web
11833,1170,2025-01-07,paid_ads,mobile_app
11834,503,2025-06-17,email,mobile_app
11835,203,2025-03-07,direct,mobile_app
11836,746,2025-02-14,paid_ads,mobile_app
11837,18,2025-06-09,paid_ads,desktop
11838,343,2025-02-08,direct,mobile_app
11839,617,2025-06-13,email,mobile_web
11840,425,2025-02-05,paid_ads,mobile_app
11841,137,2025-02-13,email,mobile_web
11842,9,2025-04-22,social,mobile_app
11843,994,2025-02-23,direct,desktop
11844,677,2025-01-26,email,mobile_web
11845,506,2025-02-21,email,mobile_app
11846,194,2025-04-18,organic,desktop
11847,35,2025-03-26,paid_ads,mobile_app
11848,77,2025-05-23,email,mobile_app
11849,1082,2025-06-24,organic,mobile_app
11850,926,2025-01-24,email,mobile_app
11851,563,2025-06-21,paid_ads,mobile_web
11852,782,2025-06-04,paid_ads,mobile_app
11853,571,2025-05-04,paid_ads,mobile_app
11854,873,2025-01-17,social,mobile_web
11855,25,2025-01-14,paid_ads,mobile_web
11856,233,2025-01-03,paid_ads,mobile_app
11857,751,2025-04-26,social,mobile_app
11858,343,2025-05-04,social,mobile_app
11859,283,2025-02-16,social,mobile_app
11860,22,2025-02-25,email,mobile_web
11861,73,2025-06-22,organic,mobile_app
11862,1073,2025-02-24,organic,mobile_app
11863,693,2025-01-29,direct,mobile_web
11864,370,2025-02-08,paid_ads,desktop
11865,790,2025-01-12,direct,desktop
11866,656,2025-04-10,email,mobile_app
11867,975,2025-05-17,organic,mobile_web
11868,277,2025-01-08,social,mobile_app
11869,836,2025-03-02,social,mobile_app
11870,357,2025-03-13,paid_ads,desktop
11871,1189,2025-03-11,paid_ads,mobile_app
11872,167,2025-03-17,paid_ads,mobile_app
11873,689,2025-01-25,email,mobile_app
11874,494,2025-04-29,email,mobile_app
11875,707,2025-01-31,direct,mobile_app
11876,469,2025-06-26,social,mobile_web
11877,326,2025-06-09,paid_ads,mobile_app
11878,437,2025-02-03,direct,mobile_web
11879,837,2025-02-15,paid_ads,mobile_app
11880,210,2025-03-10,paid_ads,desktop
11881,647,2025-03-18,organic,mobile_app
11882,1098,2025-01-28,email,mobile_web
11883,474,2025-06-12,organic,mobile_app
11884,140,2025-04-22,organic,mobile_app
11885,830,2025-05-01,email,mobile_app
11886,662,2025-03-11,paid_ads,desktop
11887,600,2025-01-22,email,mobile_app
11888,753,2025-02-02,organic,mobile_app
11889,129,2025-01-18,paid_ads,desktop
11890,422,2025-01-07,email,mobile_app
11891,579,2025-02-11,organic,mobile_app
11892,532,2025-06-11,organic,mobile_web
11893,700,2025-04-08,paid_ads,mobile_web
11894,4,2025-03-09,direct,mobile_web
11895,124,2025-01-08,social,mobile_app
11896,49,2025-05-31,social,mobile_app
11897,733,2025-06-04,organic,mobile_web
11898,684,2025-05-05,paid_ads,mobile_app
11899,706,2025-02-25,paid_ads,mobile_app
11900,581,2025-01-05,organic,desktop
11901,320,2025-05-19,organic,mobile_app
11902,728,2025-06-22,social,desktop
11903,15,2025-01-06,email,desktop
11904,1082,2025-05-05,paid_ads,mobile_web
11905,1014,2025-06-29,paid_ads,mobile_web
11906,184,2025-03-26,direct,desktop
11907,256,2025-03-13,email,mobile_app
11908,907,2025-04-05,email,mobile_web
11909,382,2025-01-30,direct,mobile_app
11910,52,2025-01-30,paid_ads,mobile_web
11911,58,2025-04-19,paid_ads,mobile_app
11912,524,2025-03-10,organic,desktop
11913,204,2025-03-14,paid_ads,mobile_app
11914,479,2025-04-10,organic,mobile_web
11915,593,2025-06-16,direct,mobile_app
11916,539,2025-06-20,email,desktop
11917,422,2025-05-07,direct,mobile_app
11918,702,2025-05-07,direct,mobile_web
11919,713,2025-01-06,email,mobile_web
11920,156,2025-03-16,social,mobile_app
11921,338,2025-05-18,direct,desktop
11922,285,2025-05-15,paid_ads,mobile_web
11923,771,2025-01-01,organic,desktop
11924,40,2025-05-29,organic,desktop
11925,758,2025-02-01,social,mobile_app
11926,537,2025-04-16,email,mobile_app
11927,779,2025-04-02,social,mobile_app
11928,951,2025-06-18,email,mobile_app
11929,606,2025-06-11,direct,mobile_app
11930,618,2025-03-11,social,mobile_app
11931,271,2025-03-04,organic,mobile_app
11932,967,2025-01-02,organic,mobile_app
11933,850,2025-01-10,email,desktop
11934,1174,2025-04-30,email,mobile_web
11935,967,2025-04-09,social,mobile_app
11936,897,2025-06-14,paid_ads,mobile_web
11937,1049,2025-01-08,direct,mobile_app
11938,1136,2025-02-07,direct,mobile_web
11939,718,2025-02-07,social,mobile_app
11940,120,2025-06-22,paid_ads,mobile_app
11941,536,2025-05-21,direct,mobile_web
11942,521,2025-03-23,paid_ads,desktop
11943,551,2025-04-27,organic,mobile_web
11944,559,2025-06-22,direct,desktop
11945,800,2025-06-29,organic,mobile_app
11946,877,2025-04-08,social,mobile_web
11947,1042,2025-01-01,social,mobile_app
11948,868,2025-02-16,social,mobile_app
11949,455,2025-05-21,direct,mobile_app
11950,1002,2025-01-14,paid_ads,mobile_app
11951,27,2025-03-10,organic,mobile_app
11952,516,2025-04-08,email,mobile_app
11953,1099,2025-05-13,social,mobile_app
11954,731,2025-02-16,organic,mobile_web
11955,679,2025-04-06,paid_ads,mobile_app
11956,1077,2025-06-06,organic,mobile_app
11957,30,2025-06-23,social,mobile_app
11958,469,2025-01-16,paid_ads,mobile_app
11959,1123,2025-01-08,organic,mobile_app
11960,44,2025-04-09,paid_ads,mobile_app
11961,1018,2025-06-02,email,mobile_app
11962,950,2025-02-13,paid_ads,mobile_web
11963,440,2025-04-24,email,mobile_web
11964,192,2025-06-10,paid_ads,mobile_app
11965,1055,2025-03-16,social,desktop
11966,171,2025-03-27,organic,mobile_app
11967,869,2025-06-27,email,mobile_app
11968,286,2025-04-28,social,mobile_web
11969,477,2025-06-02,organic,desktop
11970,4,2025-03-21,paid_ads,mobile_web
11971,694,2025-05-01,social,mobile_web
11972,798,2025-02-25,paid_ads,mobile_app
11973,469,2025-04-30,direct,mobile_app
11974,911,2025-06-21,social,mobile_web
11975,62,2025-05-10,paid_ads,mobile_web
11976,1091,2025-03-22,social,mobile_web
11977,312,2025-01-30,social,mobile_app
11978,1059,2025-05-30,direct,mobile_app
11979,226,2025-03-08,email,desktop
11980,474,2025-02-25,email,mobile_web
11981,792,2025-02-09,paid_ads,mobile_app
11982,379,2025-04-14,organic,mobile_app
11983,456,2025-05-09,organic,mobile_web
11984,1118,2025-05-20,social,mobile_web
11985,484,2025-04-08,organic,mobile_app
11986,552,2025-02-07,direct,mobile_app
11987,597,2025-03-18,organic,mobile_app
11988,37,2025-01-13,paid_ads,mobile_app
11989,399,2025-03-20,social,mobile_app
11990,632,2025-03-12,email,mobile_web
11991,574,2025-02-13,email,mobile_app
11992,788,2025-03-01,direct,desktop
11993,539,2025-02-20,social,mobile_web
11994,1151,2025-01-17,email,mobile_web
11995,398,2025-01-03,organic,mobile_app
11996,581,2025-03-15,organic,mobile_web
11997,1194,2025-06-03,organic,mobile_app
11998,1067,2025-03-02,paid_ads,mobile_web
11999,826,2025-02-12,direct,mobile_web
12000,24,2025-02-09,organic,desktop
12001,333,2025-04-18,direct,mobile_app
12002,1186,2025-02-02,direct,mobile_app
12003,790,2025-06-13,paid_ads,desktop
12004,795,2025-05-14,organic,mobile_app
12005,804,2025-04-22,paid_ads,mobile_app
12006,747,2025-01-20,paid_ads,desktop
12007,571,2025-02-14,social,mobile_app
12008,221,2025-02-23,paid_ads,mobile_app
12009,688,2025-04-03,email,mobile_app
12010,38,2025-02-01,paid_ads,mobile_app
12011,421,2025-04-24,email,mobile_web
12012,1196,2025-06-14,paid_ads,mobile_app
12013,898,2025-05-02,paid_ads,mobile_web
12014,706,2025-05-13,social,mobile_app
12015,442,2025-01-27,organic,mobile_web
12016,947,2025-01-25,paid_ads,desktop
12017,909,2025-02-24,direct,desktop
12018,58,2025-05-07,social,desktop
12019,777,2025-05-21,social,mobile_app
12020,184,2025-03-08,social,desktop
12021,623,2025-01-26,direct,desktop
12022,125,2025-03-10,organic,mobile_app
12023,123,2025-06-29,email,mobile_web
12024,730,2025-03-09,direct,mobile_web
12025,843,2025-04-26,paid_ads,mobile_app
12026,551,2025-03-29,social,mobile_web
12027,1047,2025-03-02,organic,mobile_app
12028,477,2025-06-25,organic,mobile_app
12029,1053,2025-03-21,direct,mobile_app
12030,316,2025-03-23,paid_ads,mobile_web
12031,883,2025-01-31,organic,mobile_app
12032,1020,2025-01-09,paid_ads,mobile_web
12033,683,2025-01-21,direct,mobile_app
12034,824,2025-06-29,paid_ads,mobile_app
12035,1040,2025-01-28,organic,desktop
12036,297,2025-05-21,social,mobile_app
12037,898,2025-02-08,email,desktop
12038,1037,2025-03-05,social,mobile_app
12039,36,2025-06-17,email,mobile_web
12040,790,2025-03-26,organic,mobile_app
12041,97,2025-02-05,paid_ads,mobile_web
12042,410,2025-04-24,organic,mobile_app
12043,668,2025-04-18,email,mobile_app
12044,1175,2025-03-06,organic,desktop
12045,299,2025-02-16,social,mobile_web
12046,240,2025-05-02,organic,desktop
12047,914,2025-01-26,direct,mobile_app
12048,463,2025-03-19,paid_ads,mobile_web
12049,193,2025-06-14,paid_ads,desktop
12050,303,2025-04-16,paid_ads,mobile_app
12051,942,2025-05-15,paid_ads,mobile_app
12052,363,2025-04-21,direct,mobile_app
12053,1086,2025-03-10,organic,mobile_app
12054,1105,2025-05-15,paid_ads,desktop
12055,535,2025-04-03,direct,mobile_web
12056,485,2025-03-27,paid_ads,mobile_web
12057,911,2025-03-19,direct,desktop
12058,867,2025-03-04,organic,mobile_app
12059,93,2025-03-12,organic,mobile_app
12060,597,2025-06-08,paid_ads,mobile_app
12061,318,2025-04-17,social,mobile_app
12062,1038,2025-02-01,social,mobile_app
12063,632,2025-02-14,organic,mobile_app
12064,553,2025-06-09,direct,mobile_web
12065,65,2025-03-23,email,desktop
12066,1110,2025-04-09,paid_ads,mobile_app
12067,1192,2025-04-21,social,mobile_app
12068,1101,2025-02-03,organic,mobile_app
12069,848,2025-06-20,paid_ads,mobile_app
12070,907,2025-06-07,organic,mobile_web
12071,957,2025-03-23,direct,mobile_web
12072,405,2025-05-03,organic,desktop
12073,796,2025-02-11,organic,mobile_app
12074,276,2025-01-23,paid_ads,desktop
12075,703,2025-01-26,paid_ads,mobile_web
12076,439,2025-04-11,social,mobile_web
12077,430,2025-04-05,paid_ads,mobile_app
12078,720,2025-01-28,direct,mobile_app
12079,448,2025-04-12,organic,desktop
12080,887,2025-03-01,organic,mobile_app
12081,638,2025-01-10,direct,mobile_app
12082,1144,2025-05-12,social,mobile_app
12083,852,2025-03-18,organic,mobile_web
12084,74,2025-03-22,direct,mobile_web
12085,314,2025-03-06,organic,mobile_app
12086,601,2025-05-03,organic,desktop
12087,166,2025-06-08,direct,mobile_app
12088,170,2025-04-06,email,mobile_app
12089,732,2025-02-20,paid_ads,mobile_web
12090,705,2025-05-14,social,desktop
12091,106,2025-01-29,social,desktop
12092,119,2025-02-10,email,mobile_app
12093,365,2025-05-21,organic,mobile_app
12094,1061,2025-01-09,email,mobile_app
12095,822,2025-03-05,paid_ads,mobile_web
12096,355,2025-01-07,email,mobile_app
12097,295,2025-02-19,social,mobile_app
12098,780,2025-02-24,organic,mobile_app
12099,489,2025-06-25,organic,mobile_app
12100,877,2025-01-03,social,mobile_web
12101,694,2025-05-12,email,desktop
12102,928,2025-06-02,direct,mobile_app
12103,752,2025-05-01,direct,mobile_app
12104,952,2025-02-21,organic,mobile_app
12105,661,2025-01-04,social,desktop
12106,643,2025-06-01,organic,desktop
12107,232,2025-01-30,social,desktop
12108,488,2025-06-18,social,mobile_app
12109,892,2025-03-23,organic,mobile_app
12110,318,2025-03-26,organic,mobile_app
12111,69,2025-01-26,organic,mobile_app
12112,603,2025-05-19,paid_ads,mobile_app
12113,434,2025-01-17,email,mobile_app
12114,798,2025-01-01,organic,mobile_app
12115,614,2025-01-17,organic,mobile_app
12116,306,2025-05-24,social,desktop
12117,440,2025-05-14,organic,mobile_app
12118,506,2025-04-26,direct,mobile_web
12119,547,2025-04-06,direct,mobile_web
12120,127,2025-02-08,paid_ads,mobile_app
12121,754,2025-01-25,email,mobile_app
12122,308,2025-03-10,social,mobile_web
12123,724,2025-05-03,social,mobile_web
12124,1154,2025-01-20,direct,mobile_app
12125,705,2025-06-07,direct,mobile_app
12126,150,2025-02-27,organic,mobile_web
12127,854,2025-06-21,paid_ads,mobile_app
12128,219,2025-02-02,email,desktop
12129,765,2025-03-28,direct,mobile_app
12130,505,2025-05-03,paid_ads,mobile_web
12131,412,2025-01-19,organic,mobile_web
12132,1119,2025-06-26,paid_ads,mobile_app
12133,1054,2025-05-06,organic,mobile_app
12134,933,2025-04-23,organic,mobile_app
12135,256,2025-05-31,organic,mobile_web
12136,220,2025-03-06,email,mobile_app
12137,431,2025-03-13,social,mobile_app
12138,529,2025-02-07,email,mobile_app
12139,961,2025-03-15,organic,mobile_app
12140,152,2025-06-27,organic,mobile_app
12141,121,2025-05-05,direct,mobile_web
12142,226,2025-01-13,organic,mobile_web
12143,74,2025-02-24,direct,mobile_app
12144,779,2025-05-23,social,mobile_app
12145,1175,2025-01-06,paid_ads,mobile_app
12146,830,2025-05-25,direct,desktop
12147,357,2025-03-15,organic,mobile_app
12148,846,2025-01-17,organic,desktop
12149,524,2025-01-03,organic,mobile_app
12150,9,2025-02-15,social,desktop
12151,930,2025-01-07,direct,mobile_web
12152,855,2025-06-29,direct,mobile_app
12153,351,2025-06-06,social,mobile_app
12154,646,2025-02-09,direct,mobile_app
12155,661,2025-01-25,organic,mobile_app
12156,900,2025-04-29,paid_ads,mobile_app
12157,1150,2025-01-25,social,desktop
12158,338,2025-04-18,organic,desktop
12159,167,2025-01-28,paid_ads,mobile_app
12160,938,2025-06-03,organic,mobile_app
12161,463,2025-01-22,paid_ads,desktop
12162,1167,2025-03-20,organic,mobile_app
12163,810,2025-01-25,direct,mobile_web
12164,1010,2025-02-05,email,desktop
12165,1038,2025-04-24,social,mobile_app
12166,308,2025-02-05,organic,desktop
12167,286,2025-04-18,direct,desktop
12168,1113,2025-06-29,social,mobile_app
12169,1123,2025-03-21,paid_ads,mobile_app
12170,435,2025-03-26,paid_ads,mobile_app
12171,15,2025-01-13,direct,mobile_app
12172,648,2025-06-16,direct,mobile_app
12173,1127,2025-05-18,social,desktop
12174,931,2025-02-15,social,mobile_app
12175,644,2025-06-19,organic,mobile_app
12176,323,2025-03-09,social,mobile_web
12177,77,2025-03-15,email,desktop
12178,1035,2025-02-06,paid_ads,mobile_app
12179,536,2025-03-15,email,mobile_app
12180,740,2025-05-07,direct,mobile_app
12181,491,2025-03-25,direct,mobile_app
12182,369,2025-05-16,direct,mobile_web
12183,72,2025-04-11,social,desktop
12184,1062,2025-03-19,email,mobile_web
12185,178,2025-05-08,social,mobile_app
12186,802,2025-02-11,email,mobile_app
12187,425,2025-06-10,paid_ads,mobile_app
12188,336,2025-06-20,social,mobile_app
12189,215,2025-01-07,paid_ads,mobile_app
12190,28,2025-06-17,direct,desktop
12191,179,2025-03-28,organic,mobile_app
12192,548,2025-02-02,organic,mobile_app
12193,302,2025-02-25,paid_ads,mobile_app
12194,373,2025-04-03,paid_ads,desktop
12195,155,2025-06-19,social,mobile_app
12196,534,2025-05-31,paid_ads,mobile_web
12197,386,2025-01-13,direct,mobile_web
12198,974,2025-01-27,social,desktop
12199,55,2025-04-10,direct,mobile_app
12200,520,2025-01-01,paid_ads,mobile_app
12201,1063,2025-03-11,paid_ads,mobile_app
12202,1149,2025-06-05,email,mobile_app
12203,1122,2025-01-23,social,mobile_web
12204,655,2025-06-15,paid_ads,mobile_app
12205,145,2025-04-26,paid_ads,mobile_app
12206,353,2025-04-16,organic,desktop
12207,686,2025-02-19,direct,mobile_app
12208,347,2025-01-25,organic,mobile_app
12209,871,2025-04-04,organic,mobile_app
12210,867,2025-01-13,direct,mobile_app
12211,337,2025-03-02,organic,mobile_web
12212,1022,2025-03-14,organic,mobile_app
12213,997,2025-05-25,organic,mobile_app
12214,1055,2025-05-31,organic,desktop
12215,1137,2025-01-17,organic,desktop
12216,483,2025-06-05,paid_ads,mobile_app
12217,1191,2025-04-08,direct,mobile_app
12218,438,2025-01-09,organic,desktop
12219,104,2025-05-20,organic,mobile_app
12220,254,2025-05-11,email,mobile_app
12221,616,2025-01-22,paid_ads,mobile_app
12222,1144,2025-03-08,direct,mobile_app
12223,581,2025-05-18,paid_ads,mobile_web
12224,478,2025-04-23,direct,mobile_app
12225,896,2025-05-12,social,mobile_web
12226,666,2025-06-06,paid_ads,mobile_app
12227,616,2025-02-03,organic,mobile_app
12228,1022,2025-03-25,organic,mobile_app
12229,206,2025-05-08,organic,mobile_app
12230,1129,2025-01-18,social,mobile_app
12231,460,2025-03-29,direct,mobile_web
12232,385,2025-03-24,paid_ads,mobile_web
12233,703,2025-01-12,organic,mobile_app
12234,826,2025-02-27,email,mobile_app
12235,718,2025-05-23,direct,mobile_app
12236,1000,2025-04-14,organic,mobile_web
12237,456,2025-04-10,organic,mobile_web
12238,835,2025-04-16,organic,mobile_web
12239,712,2025-04-16,paid_ads,mobile_app
12240,811,2025-01-30,paid_ads,mobile_app
12241,342,2025-05-27,paid_ads,mobile_app
12242,1142,2025-01-10,social,mobile_web
12243,113,2025-04-07,social,mobile_web
12244,374,2025-04-17,email,mobile_web
12245,738,2025-06-15,organic,mobile_app
12246,836,2025-03-03,direct,desktop
12247,701,2025-06-15,social,mobile_web
12248,469,2025-04-10,direct,desktop
12249,337,2025-01-26,organic,mobile_app
12250,304,2025-05-09,social,mobile_web
12251,1200,2025-06-29,social,mobile_app
12252,848,2025-03-03,email,mobile_app
12253,173,2025-03-15,direct,desktop
12254,644,2025-01-18,social,mobile_app
12255,58,2025-04-12,direct,mobile_app
12256,933,2025-03-29,organic,mobile_app
12257,946,2025-05-20,paid_ads,desktop
12258,1017,2025-02-17,social,mobile_app
12259,362,2025-05-18,organic,mobile_app
12260,214,2025-04-11,paid_ads,mobile_app
12261,755,2025-03-29,social,mobile_app
12262,449,2025-06-14,paid_ads,mobile_app
12263,636,2025-03-27,email,mobile_app
12264,629,2025-06-29,social,mobile_web
12265,235,2025-02-15,organic,desktop
12266,992,2025-05-11,direct,mobile_web
12267,95,2025-02-26,paid_ads,desktop
12268,401,2025-02-02,email,desktop
12269,1028,2025-06-15,paid_ads,mobile_web
12270,570,2025-06-29,organic,mobile_app
12271,1189,2025-04-18,paid_ads,mobile_web
12272,1195,2025-06-14,paid_ads,mobile_web
12273,455,2025-01-08,direct,mobile_app
12274,268,2025-02-12,email,mobile_web
12275,147,2025-03-05,organic,desktop
12276,731,2025-01-30,email,mobile_app
12277,1200,2025-04-04,organic,desktop
12278,285,2025-03-15,email,mobile_app
12279,642,2025-04-24,paid_ads,mobile_app
12280,364,2025-01-04,paid_ads,mobile_web
12281,639,2025-03-30,organic,mobile_app
12282,1068,2025-05-24,email,mobile_app
12283,964,2025-05-15,direct,desktop
12284,600,2025-02-21,organic,mobile_web
12285,1065,2025-05-12,organic,desktop
12286,970,2025-04-08,email,desktop
12287,458,2025-04-23,organic,mobile_web
12288,437,2025-01-20,social,mobile_app
12289,164,2025-01-02,organic,mobile_web
12290,935,2025-06-21,organic,mobile_web
12291,517,2025-03-15,social,mobile_app
12292,1141,2025-02-06,organic,mobile_app
12293,451,2025-01-26,organic,desktop
12294,972,2025-01-13,social,mobile_app
12295,192,2025-03-27,direct,mobile_app
12296,203,2025-03-18,paid_ads,mobile_app
12297,240,2025-06-21,email,mobile_app
12298,244,2025-06-04,paid_ads,mobile_app
