order_item_id,order_id,product_id,quantity,item_price,line_amount,item_status
6676,3595,1029,1,238.0,238.0,fulfilled
6677,3596,1029,3,238.0,714.0,fulfilled
6678,3597,1071,1,423.0,423.0,substituted
6679,3598,1110,1,577.0,577.0,fulfilled
6680,3598,1070,3,303.0,909.0,fulfilled
6681,3598,1093,1,288.0,288.0,fulfilled
6682,3599,1131,1,143.0,143.0,fulfilled
6683,3599,1131,1,143.0,143.0,fulfilled
6684,3600,1132,1,296.0,296.0,fulfilled
6685,3601,1012,2,192.0,384.0,fulfilled
6686,3601,1043,1,80.0,80.0,fulfilled
6687,3602,1107,1,665.0,665.0,fulfilled
6688,3603,1069,1,313.0,313.0,fulfilled
6689,3603,1132,1,296.0,296.0,rejected_substitution
6690,3603,1099,1,338.0,338.0,fulfilled
6691,3604,1012,1,192.0,192.0,fulfilled
6692,3605,1102,1,887.0,887.0,fulfilled
6693,3605,1074,1,153.0,153.0,fulfilled
6694,3606,1019,3,224.0,672.0,fulfilled
6695,3606,1136,2,393.0,786.0,fulfilled
6696,3607,1063,1,165.0,165.0,fulfilled
6697,3607,1141,3,664.0,1992.0,fulfilled
6698,3607,1024,2,236.0,472.0,fulfilled
6699,3608,1015,1,115.0,115.0,fulfilled
6700,3608,1041,1,309.0,309.0,fulfilled
6701,3609,1050,2,125.0,250.0,fulfilled
6702,3609,1005,1,155.0,155.0,fulfilled
6703,3610,1003,1,127.0,127.0,fulfilled
6704,3611,1115,1,460.0,460.0,fulfilled
6705,3611,1112,2,610.0,1220.0,fulfilled
6706,3612,1050,2,125.0,250.0,fulfilled
6707,3613,1041,1,309.0,309.0,substituted
6708,3613,1079,2,90.0,180.0,out_of_stock_removed
6709,3613,1110,1,577.0,577.0,fulfilled
6710,3614,1143,1,259.0,259.0,fulfilled
6711,3614,1095,1,746.0,746.0,fulfilled
6712,3614,1141,1,664.0,664.0,fulfilled
6713,3615,1132,1,296.0,296.0,fulfilled
6714,3616,1071,2,423.0,846.0,fulfilled
6715,3616,1057,1,156.0,156.0,fulfilled
6716,3616,1016,1,179.0,179.0,fulfilled
6717,3617,1112,1,610.0,610.0,fulfilled
6718,3617,1031,1,159.0,159.0,fulfilled
6719,3618,1005,1,155.0,155.0,out_of_stock_removed
6720,3619,1099,2,338.0,676.0,fulfilled
6721,3620,1131,3,143.0,429.0,fulfilled
6722,3620,1132,1,296.0,296.0,fulfilled
6723,3620,1131,3,143.0,429.0,fulfilled
6724,3621,1108,1,398.0,398.0,fulfilled
6725,3622,1136,1,393.0,393.0,fulfilled
6726,3623,1091,2,311.0,622.0,fulfilled
6727,3623,1071,2,423.0,846.0,fulfilled
6728,3624,1128,1,207.0,207.0,fulfilled
6729,3625,1074,2,153.0,306.0,fulfilled
6730,3625,1107,3,665.0,1995.0,fulfilled
6731,3625,1141,2,664.0,1328.0,fulfilled
6732,3626,1063,1,165.0,165.0,fulfilled
6733,3626,1091,3,311.0,933.0,fulfilled
6734,3626,1015,2,115.0,230.0,fulfilled
6735,3626,1143,1,259.0,259.0,substituted
6736,3627,1088,1,240.0,240.0,fulfilled
6737,3627,1091,2,311.0,622.0,fulfilled
6738,3627,1141,1,664.0,664.0,fulfilled
6739,3628,1015,1,115.0,115.0,fulfilled
6740,3629,1055,1,91.0,91.0,fulfilled
6741,3629,1009,1,169.0,169.0,fulfilled
6742,3630,1138,2,304.0,608.0,fulfilled
6743,3630,1085,2,200.0,400.0,fulfilled
6744,3631,1104,1,737.0,737.0,fulfilled
6745,3632,1062,3,59.0,177.0,fulfilled
6746,3632,1093,1,288.0,288.0,fulfilled
6747,3632,1072,1,76.0,76.0,fulfilled
6748,3633,1018,2,177.0,354.0,fulfilled
6749,3633,1079,1,90.0,90.0,fulfilled
6750,3634,1057,1,156.0,156.0,substituted
6751,3635,1125,1,667.0,667.0,fulfilled
6752,3635,1077,1,54.0,54.0,fulfilled
6753,3635,1141,2,664.0,1328.0,fulfilled
6754,3635,1133,3,586.0,1758.0,fulfilled
6755,3635,1081,1,37.0,37.0,fulfilled
6756,3636,1070,2,303.0,606.0,fulfilled
6757,3636,1103,2,220.0,440.0,fulfilled
6758,3636,1143,3,259.0,777.0,fulfilled
6759,3637,1070,1,303.0,303.0,fulfilled
6760,3638,1060,3,211.0,633.0,fulfilled
6761,3639,1093,1,288.0,288.0,fulfilled
6762,3640,1097,1,336.0,336.0,fulfilled
6763,3641,1132,3,296.0,888.0,fulfilled
6764,3641,1132,1,296.0,296.0,substituted
6765,3641,1048,2,136.0,272.0,fulfilled
6766,3641,1103,1,220.0,220.0,fulfilled
6767,3642,1060,1,211.0,211.0,fulfilled
6768,3643,1050,1,125.0,125.0,fulfilled
6769,3644,1110,1,577.0,577.0,fulfilled
6770,3645,1035,1,297.0,297.0,fulfilled
6771,3645,1122,1,672.0,672.0,fulfilled
6772,3646,1052,1,30.0,30.0,out_of_stock_removed
6773,3647,1015,1,115.0,115.0,fulfilled
6774,3648,1136,1,393.0,393.0,fulfilled
6775,3649,1059,1,444.0,444.0,fulfilled
6776,3649,1009,1,169.0,169.0,substituted
6777,3650,1055,1,91.0,91.0,fulfilled
6778,3650,1144,1,438.0,438.0,fulfilled
6779,3650,1057,3,156.0,468.0,fulfilled
6780,3650,1061,1,310.0,310.0,fulfilled
6781,3650,1042,1,235.0,235.0,fulfilled
6782,3651,1021,1,232.0,232.0,fulfilled
6783,3652,1103,2,220.0,440.0,fulfilled
6784,3652,1024,1,236.0,236.0,substituted
6785,3652,1104,1,737.0,737.0,fulfilled
6786,3653,1091,1,311.0,311.0,fulfilled
6787,3654,1024,1,236.0,236.0,fulfilled
6788,3655,1015,2,115.0,230.0,fulfilled
6789,3656,1070,1,303.0,303.0,fulfilled
6790,3656,1138,1,304.0,304.0,fulfilled
6791,3657,1143,1,259.0,259.0,fulfilled
6792,3658,1141,1,664.0,664.0,fulfilled
6793,3659,1141,1,664.0,664.0,fulfilled
6794,3659,1093,1,288.0,288.0,fulfilled
6795,3660,1007,1,108.0,108.0,rejected_substitution
6796,3661,1117,1,61.0,61.0,fulfilled
6797,3662,1141,1,664.0,664.0,fulfilled
6798,3663,1096,1,251.0,251.0,fulfilled
6799,3663,1046,1,31.0,31.0,fulfilled
6800,3664,1066,2,203.0,406.0,fulfilled
6801,3664,1041,1,309.0,309.0,fulfilled
6802,3665,1046,1,31.0,31.0,fulfilled
6803,3665,1145,2,1144.0,2288.0,fulfilled
6804,3666,1080,1,187.0,187.0,fulfilled
6805,3666,1125,2,667.0,1334.0,fulfilled
6806,3666,1079,1,90.0,90.0,fulfilled
6807,3667,1005,1,155.0,155.0,fulfilled
6808,3667,1132,2,296.0,592.0,fulfilled
6809,3668,1117,1,61.0,61.0,fulfilled
6810,3668,1046,1,31.0,31.0,substituted
6811,3669,1086,1,62.0,62.0,fulfilled
6812,3669,1077,2,54.0,108.0,fulfilled
6813,3670,1054,1,49.0,49.0,rejected_substitution
6814,3670,1131,1,143.0,143.0,fulfilled
6815,3671,1146,1,911.0,911.0,fulfilled
6816,3672,1003,2,127.0,254.0,fulfilled
6817,3673,1046,3,31.0,93.0,fulfilled
6818,3673,1146,1,911.0,911.0,fulfilled
6819,3673,1141,1,664.0,664.0,fulfilled
6820,3674,1015,1,115.0,115.0,fulfilled
6821,3674,1100,1,548.0,548.0,fulfilled
6822,3674,1083,1,265.0,265.0,fulfilled
6823,3675,1060,1,211.0,211.0,fulfilled
6824,3675,1027,2,44.0,88.0,rejected_substitution
6825,3676,1114,1,156.0,156.0,fulfilled
6826,3677,1132,1,296.0,296.0,fulfilled
6827,3678,1051,2,158.0,316.0,fulfilled
6828,3679,1023,2,87.0,174.0,fulfilled
6829,3680,1141,1,664.0,664.0,fulfilled
6830,3681,1136,1,393.0,393.0,fulfilled
6831,3681,1135,1,1063.0,1063.0,out_of_stock_removed
6832,3681,1048,3,136.0,408.0,out_of_stock_removed
6833,3682,1056,1,180.0,180.0,fulfilled
6834,3682,1136,2,393.0,786.0,fulfilled
6835,3682,1069,1,313.0,313.0,fulfilled
6836,3683,1132,2,296.0,592.0,substituted
6837,3683,1070,1,303.0,303.0,fulfilled
6838,3684,1067,1,275.0,275.0,fulfilled
6839,3684,1085,1,200.0,200.0,fulfilled
6840,3684,1141,2,664.0,1328.0,fulfilled
6841,3685,1007,1,108.0,108.0,fulfilled
6842,3685,1003,1,127.0,127.0,fulfilled
6843,3685,1035,1,297.0,297.0,fulfilled
6844,3686,1132,3,296.0,888.0,fulfilled
6845,3686,1098,1,599.0,599.0,fulfilled
6846,3687,1041,2,309.0,618.0,fulfilled
6847,3688,1106,2,337.0,674.0,fulfilled
6848,3689,1070,1,303.0,303.0,substituted
6849,3690,1035,3,297.0,891.0,fulfilled
6850,3691,1062,1,59.0,59.0,fulfilled
6851,3691,1072,1,76.0,76.0,fulfilled
6852,3692,1141,1,664.0,664.0,fulfilled
6853,3692,1101,1,561.0,561.0,fulfilled
6854,3692,1103,2,220.0,440.0,fulfilled
6855,3692,1069,1,313.0,313.0,fulfilled
6856,3693,1019,1,224.0,224.0,fulfilled
6857,3693,1116,1,486.0,486.0,fulfilled
6858,3694,1117,1,61.0,61.0,fulfilled
6859,3695,1132,1,296.0,296.0,fulfilled
6860,3695,1145,1,1144.0,1144.0,fulfilled
6861,3695,1141,2,664.0,1328.0,fulfilled
6862,3695,1127,1,633.0,633.0,fulfilled
6863,3695,1073,1,90.0,90.0,fulfilled
6864,3696,1041,3,309.0,927.0,fulfilled
6865,3696,1109,2,413.0,826.0,fulfilled
6866,3697,1013,1,97.0,97.0,fulfilled
6867,3698,1131,3,143.0,429.0,fulfilled
6868,3699,1141,1,664.0,664.0,fulfilled
6869,3700,1132,3,296.0,888.0,fulfilled
6870,3701,1101,1,561.0,561.0,fulfilled
6871,3701,1063,1,165.0,165.0,fulfilled
6872,3701,1050,1,125.0,125.0,fulfilled
6873,3702,1012,3,192.0,576.0,fulfilled
6874,3703,1111,1,60.0,60.0,rejected_substitution
6875,3703,1041,1,309.0,309.0,fulfilled
6876,3704,1129,3,649.0,1947.0,fulfilled
6877,3704,1121,1,549.0,549.0,fulfilled
6878,3705,1140,1,240.0,240.0,fulfilled
6879,3705,1013,2,97.0,194.0,fulfilled
6880,3706,1029,1,238.0,238.0,rejected_substitution
6881,3707,1140,1,240.0,240.0,fulfilled
6882,3708,1027,2,44.0,88.0,substituted
6883,3709,1024,1,236.0,236.0,fulfilled
6884,3710,1021,1,232.0,232.0,fulfilled
6885,3710,1093,1,288.0,288.0,fulfilled
6886,3710,1114,1,156.0,156.0,fulfilled
6887,3711,1005,1,155.0,155.0,out_of_stock_removed
6888,3712,1083,1,265.0,265.0,fulfilled
6889,3712,1062,1,59.0,59.0,fulfilled
6890,3712,1120,2,475.0,950.0,rejected_substitution
6891,3713,1070,2,303.0,606.0,fulfilled
6892,3714,1059,3,444.0,1332.0,fulfilled
6893,3715,1116,3,486.0,1458.0,fulfilled
6894,3716,1050,1,125.0,125.0,fulfilled
6895,3716,1125,1,667.0,667.0,fulfilled
6896,3716,1085,1,200.0,200.0,fulfilled
6897,3717,1080,1,187.0,187.0,fulfilled
6898,3718,1076,3,312.0,936.0,fulfilled
6899,3719,1058,1,84.0,84.0,fulfilled
6900,3720,1125,2,667.0,1334.0,fulfilled
6901,3721,1141,1,664.0,664.0,fulfilled
6902,3721,1024,3,236.0,708.0,fulfilled
6903,3722,1111,1,60.0,60.0,fulfilled
6904,3723,1114,1,156.0,156.0,fulfilled
6905,3724,1101,1,561.0,561.0,fulfilled
6906,3724,1144,1,438.0,438.0,out_of_stock_removed
6907,3725,1115,1,460.0,460.0,fulfilled
6908,3726,1005,3,155.0,465.0,fulfilled
6909,3727,1024,1,236.0,236.0,fulfilled
6910,3727,1102,2,887.0,1774.0,fulfilled
6911,3727,1022,1,240.0,240.0,fulfilled
6912,3728,1009,3,169.0,507.0,substituted
6913,3728,1142,1,147.0,147.0,fulfilled
6914,3729,1070,2,303.0,606.0,fulfilled
6915,3729,1097,1,336.0,336.0,fulfilled
6916,3730,1019,2,224.0,448.0,fulfilled
6917,3731,1015,2,115.0,230.0,fulfilled
6918,3731,1028,1,311.0,311.0,out_of_stock_removed
6919,3732,1063,2,165.0,330.0,fulfilled
6920,3732,1093,1,288.0,288.0,fulfilled
6921,3733,1142,1,147.0,147.0,substituted
6922,3734,1137,2,532.0,1064.0,fulfilled
6923,3734,1063,1,165.0,165.0,fulfilled
6924,3735,1053,1,37.0,37.0,fulfilled
6925,3735,1119,1,172.0,172.0,fulfilled
6926,3736,1064,1,255.0,255.0,fulfilled
6927,3736,1085,1,200.0,200.0,fulfilled
6928,3737,1086,2,62.0,124.0,fulfilled
6929,3738,1015,1,115.0,115.0,fulfilled
6930,3739,1092,1,327.0,327.0,fulfilled
6931,3740,1097,1,336.0,336.0,fulfilled
6932,3741,1142,1,147.0,147.0,fulfilled
6933,3742,1097,3,336.0,1008.0,fulfilled
6934,3743,1035,1,297.0,297.0,fulfilled
6935,3744,1051,2,158.0,316.0,fulfilled
6936,3744,1140,1,240.0,240.0,fulfilled
6937,3744,1071,3,423.0,1269.0,fulfilled
6938,3745,1080,1,187.0,187.0,fulfilled
6939,3746,1093,2,288.0,576.0,fulfilled
6940,3747,1015,1,115.0,115.0,out_of_stock_removed
6941,3748,1042,1,235.0,235.0,fulfilled
6942,3748,1118,1,93.0,93.0,fulfilled
6943,3748,1070,1,303.0,303.0,fulfilled
6944,3748,1114,1,156.0,156.0,fulfilled
6945,3749,1070,1,303.0,303.0,fulfilled
6946,3750,1005,1,155.0,155.0,fulfilled
6947,3751,1005,1,155.0,155.0,fulfilled
6948,3752,1027,2,44.0,88.0,substituted
6949,3753,1103,2,220.0,440.0,fulfilled
6950,3754,1113,1,185.0,185.0,fulfilled
6951,3755,1019,1,224.0,224.0,substituted
6952,3756,1082,1,130.0,130.0,fulfilled
6953,3757,1055,1,91.0,91.0,rejected_substitution
6954,3757,1146,1,911.0,911.0,fulfilled
6955,3757,1128,1,207.0,207.0,fulfilled
6956,3757,1015,1,115.0,115.0,fulfilled
6957,3758,1131,1,143.0,143.0,fulfilled
6958,3758,1140,1,240.0,240.0,fulfilled
6959,3759,1020,1,103.0,103.0,rejected_substitution
6960,3759,1042,2,235.0,470.0,rejected_substitution
6961,3759,1018,3,177.0,531.0,fulfilled
6962,3760,1078,1,265.0,265.0,fulfilled
6963,3760,1141,1,664.0,664.0,fulfilled
6964,3761,1131,2,143.0,286.0,fulfilled
6965,3761,1142,1,147.0,147.0,rejected_substitution
6966,3761,1055,1,91.0,91.0,fulfilled
6967,3762,1098,1,599.0,599.0,fulfilled
6968,3763,1143,2,259.0,518.0,fulfilled
6969,3763,1023,1,87.0,87.0,fulfilled
6970,3764,1115,1,460.0,460.0,fulfilled
6971,3764,1012,1,192.0,192.0,substituted
6972,3765,1059,1,444.0,444.0,fulfilled
6973,3766,1091,2,311.0,622.0,fulfilled
6974,3767,1026,1,210.0,210.0,fulfilled
6975,3768,1091,1,311.0,311.0,fulfilled
6976,3768,1136,1,393.0,393.0,fulfilled
6977,3768,1001,1,36.0,36.0,fulfilled
6978,3769,1033,1,282.0,282.0,fulfilled
6979,3769,1069,1,313.0,313.0,fulfilled
6980,3769,1024,3,236.0,708.0,fulfilled
6981,3770,1024,1,236.0,236.0,fulfilled
6982,3771,1096,3,251.0,753.0,fulfilled
6983,3772,1140,1,240.0,240.0,fulfilled
6984,3772,1143,1,259.0,259.0,fulfilled
6985,3773,1141,1,664.0,664.0,fulfilled
6986,3774,1002,1,186.0,186.0,fulfilled
6987,3775,1125,2,667.0,1334.0,fulfilled
6988,3775,1024,3,236.0,708.0,rejected_substitution
6989,3775,1093,2,288.0,576.0,fulfilled
6990,3775,1073,1,90.0,90.0,fulfilled
6991,3776,1022,1,240.0,240.0,fulfilled
6992,3776,1061,2,310.0,620.0,fulfilled
6993,3777,1054,1,49.0,49.0,fulfilled
6994,3778,1084,1,45.0,45.0,fulfilled
6995,3778,1031,1,159.0,159.0,fulfilled
6996,3778,1134,2,935.0,1870.0,fulfilled
6997,3778,1016,1,179.0,179.0,fulfilled
6998,3779,1133,1,586.0,586.0,fulfilled
6999,3780,1113,1,185.0,185.0,fulfilled
7000,3780,1041,1,309.0,309.0,fulfilled
7001,3780,1137,1,532.0,532.0,fulfilled
7002,3781,1096,1,251.0,251.0,fulfilled
7003,3781,1127,1,633.0,633.0,fulfilled
7004,3782,1024,2,236.0,472.0,substituted
7005,3783,1091,2,311.0,622.0,fulfilled
7006,3784,1071,1,423.0,423.0,fulfilled
7007,3785,1093,1,288.0,288.0,fulfilled
7008,3785,1024,1,236.0,236.0,fulfilled
7009,3785,1019,1,224.0,224.0,substituted
7010,3786,1143,2,259.0,518.0,fulfilled
7011,3787,1024,1,236.0,236.0,substituted
7012,3787,1129,1,649.0,649.0,fulfilled
7013,3788,1083,2,265.0,530.0,fulfilled
7014,3788,1083,1,265.0,265.0,fulfilled
7015,3789,1061,2,310.0,620.0,fulfilled
7016,3790,1141,1,664.0,664.0,fulfilled
7017,3791,1024,1,236.0,236.0,fulfilled
7018,3792,1053,1,37.0,37.0,fulfilled
7019,3792,1143,2,259.0,518.0,fulfilled
7020,3793,1089,3,154.0,462.0,fulfilled
7021,3793,1003,1,127.0,127.0,fulfilled
7022,3794,1086,1,62.0,62.0,fulfilled
7023,3794,1101,1,561.0,561.0,fulfilled
7024,3794,1080,1,187.0,187.0,fulfilled
7025,3794,1112,1,610.0,610.0,fulfilled
7026,3795,1007,1,108.0,108.0,fulfilled
7027,3795,1078,2,265.0,530.0,fulfilled
7028,3795,1011,3,221.0,663.0,fulfilled
7029,3795,1029,2,238.0,476.0,rejected_substitution
7030,3796,1104,1,737.0,737.0,fulfilled
7031,3797,1049,1,59.0,59.0,substituted
7032,3797,1128,1,207.0,207.0,fulfilled
7033,3798,1114,1,156.0,156.0,fulfilled
7034,3799,1131,1,143.0,143.0,fulfilled
7035,3799,1054,1,49.0,49.0,fulfilled
7036,3799,1117,2,61.0,122.0,fulfilled
7037,3800,1146,3,911.0,2733.0,fulfilled
7038,3801,1116,2,486.0,972.0,fulfilled
7039,3802,1136,1,393.0,393.0,fulfilled
7040,3802,1019,1,224.0,224.0,substituted
7041,3803,1127,1,633.0,633.0,fulfilled
7042,3803,1018,1,177.0,177.0,fulfilled
7043,3804,1056,1,180.0,180.0,fulfilled
7044,3804,1016,1,179.0,179.0,substituted
7045,3804,1142,1,147.0,147.0,fulfilled
7046,3805,1006,2,31.0,62.0,fulfilled
7047,3805,1013,1,97.0,97.0,fulfilled
7048,3805,1144,1,438.0,438.0,fulfilled
7049,3805,1029,3,238.0,714.0,substituted
7050,3806,1080,1,187.0,187.0,fulfilled
7051,3806,1095,3,746.0,2238.0,fulfilled
7052,3806,1089,1,154.0,154.0,fulfilled
7053,3807,1023,1,87.0,87.0,fulfilled
7054,3807,1088,1,240.0,240.0,fulfilled
7055,3808,1017,2,198.0,396.0,fulfilled
7056,3809,1136,2,393.0,786.0,fulfilled
7057,3809,1015,1,115.0,115.0,fulfilled
7058,3809,1090,2,305.0,610.0,fulfilled
7059,3810,1001,1,36.0,36.0,out_of_stock_removed
7060,3811,1037,1,116.0,116.0,fulfilled
7061,3812,1137,2,532.0,1064.0,fulfilled
7062,3813,1024,3,236.0,708.0,fulfilled
7063,3813,1013,1,97.0,97.0,fulfilled
7064,3814,1013,3,97.0,291.0,fulfilled
7065,3814,1028,1,311.0,311.0,fulfilled
7066,3814,1095,1,746.0,746.0,fulfilled
7067,3814,1102,1,887.0,887.0,fulfilled
7068,3815,1039,3,182.0,546.0,fulfilled
7069,3816,1099,2,338.0,676.0,fulfilled
7070,3816,1038,1,50.0,50.0,fulfilled
7071,3817,1037,2,116.0,232.0,fulfilled
7072,3817,1115,2,460.0,920.0,fulfilled
7073,3817,1131,3,143.0,429.0,fulfilled
7074,3818,1015,1,115.0,115.0,fulfilled
7075,3819,1079,1,90.0,90.0,fulfilled
7076,3820,1108,1,398.0,398.0,fulfilled
7077,3820,1124,1,482.0,482.0,fulfilled
7078,3821,1091,2,311.0,622.0,fulfilled
7079,3822,1021,1,232.0,232.0,fulfilled
7080,3823,1103,1,220.0,220.0,fulfilled
7081,3823,1141,1,664.0,664.0,fulfilled
7082,3823,1083,1,265.0,265.0,fulfilled
7083,3824,1029,1,238.0,238.0,fulfilled
7084,3824,1126,1,376.0,376.0,fulfilled
7085,3825,1034,3,70.0,210.0,out_of_stock_removed
7086,3826,1141,1,664.0,664.0,fulfilled
7087,3827,1141,1,664.0,664.0,fulfilled
7088,3827,1132,1,296.0,296.0,fulfilled
7089,3827,1031,1,159.0,159.0,fulfilled
7090,3827,1092,2,327.0,654.0,fulfilled
7091,3828,1091,2,311.0,622.0,fulfilled
7092,3829,1012,2,192.0,384.0,rejected_substitution
7093,3829,1001,1,36.0,36.0,fulfilled
7094,3829,1054,1,49.0,49.0,fulfilled
7095,3830,1061,1,310.0,310.0,fulfilled
7096,3831,1031,2,159.0,318.0,fulfilled
7097,3831,1136,1,393.0,393.0,fulfilled
7098,3831,1132,1,296.0,296.0,fulfilled
7099,3832,1024,2,236.0,472.0,fulfilled
7100,3832,1034,2,70.0,140.0,fulfilled
7101,3833,1031,2,159.0,318.0,fulfilled
7102,3834,1124,1,482.0,482.0,out_of_stock_removed
7103,3835,1118,1,93.0,93.0,fulfilled
7104,3836,1071,1,423.0,423.0,fulfilled
7105,3837,1128,1,207.0,207.0,fulfilled
7106,3837,1091,1,311.0,311.0,fulfilled
7107,3837,1038,1,50.0,50.0,fulfilled
7108,3837,1098,1,599.0,599.0,fulfilled
7109,3838,1128,2,207.0,414.0,rejected_substitution
7110,3838,1086,1,62.0,62.0,rejected_substitution
7111,3838,1072,1,76.0,76.0,fulfilled
7112,3838,1132,2,296.0,592.0,fulfilled
7113,3839,1140,1,240.0,240.0,fulfilled
7114,3840,1063,3,165.0,495.0,fulfilled
7115,3841,1117,1,61.0,61.0,fulfilled
7116,3842,1005,1,155.0,155.0,fulfilled
7117,3842,1030,1,214.0,214.0,fulfilled
7118,3842,1015,1,115.0,115.0,out_of_stock_removed
7119,3842,1107,1,665.0,665.0,fulfilled
7120,3843,1114,1,156.0,156.0,fulfilled
7121,3844,1053,1,37.0,37.0,fulfilled
7122,3845,1097,1,336.0,336.0,substituted
7123,3846,1140,2,240.0,480.0,fulfilled
7124,3846,1028,1,311.0,311.0,fulfilled
7125,3847,1032,1,173.0,173.0,rejected_substitution
7126,3848,1133,3,586.0,1758.0,fulfilled
7127,3848,1015,1,115.0,115.0,fulfilled
7128,3848,1015,1,115.0,115.0,fulfilled
7129,3849,1114,1,156.0,156.0,fulfilled
7130,3850,1102,1,887.0,887.0,fulfilled
7131,3850,1009,1,169.0,169.0,fulfilled
7132,3851,1118,1,93.0,93.0,fulfilled
7133,3851,1003,2,127.0,254.0,fulfilled
7134,3852,1094,1,308.0,308.0,fulfilled
7135,3853,1094,1,308.0,308.0,fulfilled
7136,3854,1032,1,173.0,173.0,fulfilled
7137,3854,1143,1,259.0,259.0,fulfilled
7138,3855,1131,1,143.0,143.0,fulfilled
7139,3855,1015,1,115.0,115.0,fulfilled
7140,3855,1116,1,486.0,486.0,fulfilled
7141,3856,1117,1,61.0,61.0,fulfilled
7142,3857,1004,1,36.0,36.0,fulfilled
7143,3858,1070,1,303.0,303.0,fulfilled
7144,3859,1121,1,549.0,549.0,fulfilled
7145,3860,1014,1,94.0,94.0,fulfilled
7146,3861,1132,1,296.0,296.0,fulfilled
7147,3862,1127,1,633.0,633.0,fulfilled
7148,3862,1141,1,664.0,664.0,fulfilled
7149,3862,1073,1,90.0,90.0,fulfilled
7150,3863,1108,2,398.0,796.0,fulfilled
7151,3864,1127,3,633.0,1899.0,fulfilled
7152,3865,1091,3,311.0,933.0,fulfilled
7153,3865,1143,1,259.0,259.0,fulfilled
7154,3866,1078,2,265.0,530.0,fulfilled
7155,3866,1136,2,393.0,786.0,fulfilled
7156,3866,1113,1,185.0,185.0,fulfilled
7157,3866,1018,1,177.0,177.0,rejected_substitution
7158,3867,1055,2,91.0,182.0,fulfilled
7159,3868,1002,1,186.0,186.0,out_of_stock_removed
7160,3869,1084,1,45.0,45.0,fulfilled
7161,3870,1026,1,210.0,210.0,out_of_stock_removed
7162,3871,1006,3,31.0,93.0,fulfilled
7163,3871,1134,1,935.0,935.0,fulfilled
7164,3872,1050,1,125.0,125.0,fulfilled
7165,3873,1144,1,438.0,438.0,fulfilled
7166,3874,1015,1,115.0,115.0,fulfilled
7167,3874,1131,1,143.0,143.0,fulfilled
7168,3874,1067,1,275.0,275.0,fulfilled
7169,3874,1078,1,265.0,265.0,fulfilled
7170,3875,1022,3,240.0,720.0,fulfilled
7171,3876,1007,1,108.0,108.0,fulfilled
7172,3877,1086,2,62.0,124.0,fulfilled
7173,3878,1047,1,102.0,102.0,fulfilled
7174,3879,1050,1,125.0,125.0,fulfilled
7175,3880,1144,1,438.0,438.0,fulfilled
7176,3881,1078,2,265.0,530.0,fulfilled
7177,3882,1027,1,44.0,44.0,fulfilled
7178,3883,1071,1,423.0,423.0,fulfilled
7179,3884,1015,1,115.0,115.0,out_of_stock_removed
7180,3884,1029,1,238.0,238.0,substituted
7181,3885,1134,1,935.0,935.0,out_of_stock_removed
7182,3885,1071,1,423.0,423.0,fulfilled
7183,3886,1037,2,116.0,232.0,fulfilled
7184,3887,1021,1,232.0,232.0,fulfilled
7185,3887,1067,1,275.0,275.0,fulfilled
7186,3887,1041,1,309.0,309.0,substituted
7187,3887,1042,1,235.0,235.0,fulfilled
7188,3888,1117,1,61.0,61.0,fulfilled
7189,3888,1058,1,84.0,84.0,fulfilled
7190,3888,1018,1,177.0,177.0,fulfilled
7191,3889,1070,1,303.0,303.0,fulfilled
7192,3890,1090,2,305.0,610.0,fulfilled
7193,3891,1092,1,327.0,327.0,fulfilled
7194,3892,1050,1,125.0,125.0,fulfilled
7195,3892,1031,1,159.0,159.0,substituted
7196,3892,1053,1,37.0,37.0,fulfilled
7197,3893,1132,1,296.0,296.0,fulfilled
7198,3894,1134,1,935.0,935.0,out_of_stock_removed
7199,3894,1054,1,49.0,49.0,substituted
7200,3895,1107,1,665.0,665.0,fulfilled
7201,3895,1131,1,143.0,143.0,fulfilled
7202,3896,1057,3,156.0,468.0,fulfilled
7203,3896,1072,1,76.0,76.0,fulfilled
7204,3896,1094,1,308.0,308.0,fulfilled
7205,3897,1104,1,737.0,737.0,fulfilled
7206,3898,1143,1,259.0,259.0,fulfilled
7207,3898,1015,1,115.0,115.0,fulfilled
7208,3899,1141,2,664.0,1328.0,fulfilled
7209,3900,1015,1,115.0,115.0,fulfilled
7210,3901,1111,2,60.0,120.0,fulfilled
7211,3902,1013,1,97.0,97.0,fulfilled
7212,3903,1038,1,50.0,50.0,fulfilled
7213,3904,1048,3,136.0,408.0,fulfilled
7214,3904,1101,1,561.0,561.0,fulfilled
7215,3904,1079,1,90.0,90.0,fulfilled
7216,3904,1031,2,159.0,318.0,fulfilled
7217,3905,1135,2,1063.0,2126.0,fulfilled
7218,3905,1015,1,115.0,115.0,fulfilled
7219,3905,1040,2,74.0,148.0,fulfilled
7220,3906,1028,1,311.0,311.0,fulfilled
7221,3907,1021,1,232.0,232.0,fulfilled
7222,3907,1141,3,664.0,1992.0,fulfilled
7223,3908,1007,1,108.0,108.0,fulfilled
7224,3908,1068,1,270.0,270.0,fulfilled
7225,3908,1003,1,127.0,127.0,rejected_substitution
7226,3908,1057,1,156.0,156.0,substituted
7227,3908,1136,1,393.0,393.0,fulfilled
7228,3909,1144,2,438.0,876.0,fulfilled
7229,3909,1042,2,235.0,470.0,fulfilled
7230,3910,1034,3,70.0,210.0,fulfilled
