event_id,session_id,stage,product_id,event_time
57765,11117,product_view,1001,2025-05-14 22:01:00
57766,11117,product_view,1050,2025-05-14 22:02:00
57767,11117,product_view,1056,2025-05-14 22:03:00
57768,11117,add_to_cart,1143,2025-05-14 22:04:00
57769,11117,checkout_start,,2025-05-14 22:05:00
57770,11118,session_start,,2025-01-27 07:20:00
57771,11118,product_view,1114,2025-01-27 07:21:00
57772,11118,product_view,1136,2025-01-27 07:22:00
57773,11118,add_to_cart,1136,2025-01-27 07:23:00
57774,11118,checkout_start,,2025-01-27 07:24:00
57775,11118,order_placed,,2025-01-27 07:25:00
57776,11119,session_start,,2025-05-26 22:35:00
57777,11119,product_view,1093,2025-05-26 22:36:00
57778,11119,product_view,1035,2025-05-26 22:37:00
57779,11119,product_view,1015,2025-05-26 22:38:00
57780,11119,product_view,1128,2025-05-26 22:39:00
57781,11120,session_start,,2025-01-11 19:13:00
57782,11120,product_view,1009,2025-01-11 19:14:00
57783,11120,product_view,1127,2025-01-11 19:15:00
57784,11120,product_view,1095,2025-01-11 19:16:00
57785,11120,product_view,1143,2025-01-11 19:17:00
57786,11120,product_view,1006,2025-01-11 19:18:00
57787,11120,product_view,1015,2025-01-11 19:19:00
57788,11120,add_to_cart,1009,2025-01-11 19:20:00
57789,11120,add_to_cart,1127,2025-01-11 19:21:00
57790,11120,add_to_cart,1095,2025-01-11 19:22:00
57791,11120,add_to_cart,1015,2025-01-11 19:23:00
57792,11120,checkout_start,,2025-01-11 19:24:00
57793,11120,order_placed,,2025-01-11 19:25:00
57794,11121,session_start,,2025-01-07 22:53:00
57795,11121,product_view,1075,2025-01-07 22:54:00
57796,11122,session_start,,2025-03-04 06:41:00
57797,11122,product_view,1019,2025-03-04 06:42:00
57798,11123,session_start,,2025-02-17 23:53:00
57799,11124,session_start,,2025-06-04 14:55:00
57800,11124,product_view,1053,2025-06-04 14:56:00
57801,11124,product_view,1136,2025-06-04 14:57:00
57802,11124,product_view,1007,2025-06-04 14:58:00
57803,11124,add_to_cart,1136,2025-06-04 14:59:00
57804,11124,checkout_start,,2025-06-04 15:00:00
57805,11125,session_start,,2025-05-02 18:21:00
57806,11125,product_view,1109,2025-05-02 18:22:00
57807,11125,product_view,1132,2025-05-02 18:23:00
57808,11125,product_view,1121,2025-05-02 18:24:00
57809,11125,product_view,1032,2025-05-02 18:25:00
57810,11125,add_to_cart,1132,2025-05-02 18:26:00
57811,11126,session_start,,2025-05-11 11:11:00
57812,11127,session_start,,2025-04-19 21:16:00
57813,11128,session_start,,2025-02-06 21:28:00
57814,11128,product_view,1071,2025-02-06 21:29:00
57815,11129,session_start,,2025-03-28 20:52:00
57816,11129,product_view,1143,2025-03-28 20:53:00
57817,11129,product_view,1128,2025-03-28 20:54:00
57818,11129,product_view,1130,2025-03-28 20:55:00
57819,11130,session_start,,2025-05-12 13:37:00
57820,11131,session_start,,2025-04-26 11:58:00
57821,11132,session_start,,2025-02-06 06:20:00
57822,11132,product_view,1091,2025-02-06 06:21:00
57823,11132,product_view,1114,2025-02-06 06:22:00
57824,11132,product_view,1053,2025-02-06 06:23:00
57825,11133,session_start,,2025-02-06 08:46:00
57826,11134,session_start,,2025-03-28 18:21:00
57827,11134,product_view,1143,2025-03-28 18:22:00
57828,11134,product_view,1070,2025-03-28 18:23:00
57829,11134,product_view,1077,2025-03-28 18:24:00
57830,11134,product_view,1110,2025-03-28 18:25:00
57831,11134,add_to_cart,1110,2025-03-28 18:26:00
57832,11135,session_start,,2025-04-01 11:05:00
57833,11135,product_view,1038,2025-04-01 11:06:00
57834,11135,product_view,1015,2025-04-01 11:07:00
57835,11135,product_view,1127,2025-04-01 11:08:00
57836,11135,product_view,1142,2025-04-01 11:09:00
57837,11135,product_view,1061,2025-04-01 11:10:00
57838,11135,product_view,1007,2025-04-01 11:11:00
57839,11135,add_to_cart,1038,2025-04-01 11:12:00
57840,11135,add_to_cart,1061,2025-04-01 11:13:00
57841,11135,checkout_start,,2025-04-01 11:14:00
57842,11135,order_placed,,2025-04-01 11:15:00
57843,11136,session_start,,2025-02-14 06:45:00
57844,11136,product_view,1039,2025-02-14 06:46:00
57845,11136,product_view,1128,2025-02-14 06:47:00
57846,11136,product_view,1048,2025-02-14 06:48:00
57847,11136,product_view,1107,2025-02-14 06:49:00
57848,11136,product_view,1043,2025-02-14 06:50:00
57849,11136,product_view,1132,2025-02-14 06:51:00
57850,11136,add_to_cart,1128,2025-02-14 06:52:00
57851,11136,add_to_cart,1043,2025-02-14 06:53:00
57852,11137,session_start,,2025-01-06 21:08:00
57853,11138,session_start,,2025-01-17 19:00:00
57854,11139,session_start,,2025-01-13 18:08:00
57855,11139,product_view,1115,2025-01-13 18:09:00
57856,11139,product_view,1110,2025-01-13 18:10:00
57857,11139,product_view,1019,2025-01-13 18:11:00
57858,11139,add_to_cart,1115,2025-01-13 18:12:00
57859,11139,add_to_cart,1019,2025-01-13 18:13:00
57860,11139,checkout_start,,2025-01-13 18:14:00
57861,11139,order_placed,,2025-01-13 18:15:00
57862,11140,session_start,,2025-06-10 07:07:00
57863,11141,session_start,,2025-04-19 10:11:00
57864,11141,product_view,1132,2025-04-19 10:12:00
57865,11141,product_view,1003,2025-04-19 10:13:00
57866,11142,session_start,,2025-01-26 15:50:00
57867,11142,product_view,1040,2025-01-26 15:51:00
57868,11143,session_start,,2025-02-26 14:37:00
57869,11143,product_view,1085,2025-02-26 14:38:00
57870,11143,product_view,1141,2025-02-26 14:39:00
57871,11143,add_to_cart,1085,2025-02-26 14:40:00
57872,11143,checkout_start,,2025-02-26 14:41:00
57873,11143,order_placed,,2025-02-26 14:42:00
57874,11144,session_start,,2025-04-07 11:32:00
57875,11144,product_view,1019,2025-04-07 11:33:00
57876,11144,product_view,1005,2025-04-07 11:34:00
57877,11144,product_view,1016,2025-04-07 11:35:00
57878,11144,product_view,1053,2025-04-07 11:36:00
57879,11144,product_view,1132,2025-04-07 11:37:00
57880,11144,add_to_cart,1019,2025-04-07 11:38:00
57881,11144,add_to_cart,1005,2025-04-07 11:39:00
57882,11144,add_to_cart,1016,2025-04-07 11:40:00
57883,11144,add_to_cart,1053,2025-04-07 11:41:00
57884,11144,add_to_cart,1132,2025-04-07 11:42:00
57885,11144,checkout_start,,2025-04-07 11:43:00
57886,11144,order_placed,,2025-04-07 11:44:00
57887,11145,session_start,,2025-01-06 19:43:00
57888,11145,product_view,1140,2025-01-06 19:44:00
57889,11145,product_view,1101,2025-01-06 19:45:00
57890,11145,product_view,1117,2025-01-06 19:46:00
57891,11145,product_view,1142,2025-01-06 19:47:00
57892,11145,product_view,1024,2025-01-06 19:48:00
57893,11145,add_to_cart,1140,2025-01-06 19:49:00
57894,11145,add_to_cart,1101,2025-01-06 19:50:00
57895,11145,add_to_cart,1142,2025-01-06 19:51:00
57896,11146,session_start,,2025-03-12 22:28:00
57897,11147,session_start,,2025-04-30 22:58:00
57898,11148,session_start,,2025-04-09 07:13:00
57899,11148,product_view,1114,2025-04-09 07:14:00
57900,11148,product_view,1131,2025-04-09 07:15:00
57901,11148,product_view,1106,2025-04-09 07:16:00
57902,11148,product_view,1144,2025-04-09 07:17:00
57903,11149,session_start,,2025-01-18 11:35:00
57904,11150,session_start,,2025-06-13 10:42:00
57905,11151,session_start,,2025-06-18 16:38:00
57906,11151,product_view,1057,2025-06-18 16:39:00
57907,11151,product_view,1096,2025-06-18 16:40:00
57908,11151,product_view,1125,2025-06-18 16:41:00
57909,11151,product_view,1046,2025-06-18 16:42:00
57910,11151,product_view,1108,2025-06-18 16:43:00
57911,11151,product_view,1056,2025-06-18 16:44:00
57912,11151,add_to_cart,1046,2025-06-18 16:45:00
57913,11151,checkout_start,,2025-06-18 16:46:00
57914,11151,order_placed,,2025-06-18 16:47:00
57915,11152,session_start,,2025-02-22 21:14:00
57916,11152,product_view,1029,2025-02-22 21:15:00
57917,11152,product_view,1136,2025-02-22 21:16:00
57918,11152,product_view,1091,2025-02-22 21:17:00
57919,11152,product_view,1065,2025-02-22 21:18:00
57920,11152,product_view,1099,2025-02-22 21:19:00
57921,11152,product_view,1087,2025-02-22 21:20:00
57922,11152,add_to_cart,1065,2025-02-22 21:21:00
57923,11152,add_to_cart,1099,2025-02-22 21:22:00
57924,11152,checkout_start,,2025-02-22 21:23:00
57925,11152,order_placed,,2025-02-22 21:24:00
57926,11153,session_start,,2025-03-15 08:19:00
57927,11153,product_view,1138,2025-03-15 08:20:00
57928,11153,product_view,1108,2025-03-15 08:21:00
57929,11153,add_to_cart,1138,2025-03-15 08:22:00
57930,11153,add_to_cart,1108,2025-03-15 08:23:00
57931,11153,checkout_start,,2025-03-15 08:24:00
57932,11153,order_placed,,2025-03-15 08:25:00
57933,11154,session_start,,2025-03-06 18:42:00
57934,11155,session_start,,2025-03-23 12:20:00
57935,11155,product_view,1097,2025-03-23 12:21:00
57936,11155,product_view,1132,2025-03-23 12:22:00
57937,11155,product_view,1034,2025-03-23 12:23:00
57938,11155,product_view,1083,2025-03-23 12:24:00
57939,11155,product_view,1103,2025-03-23 12:25:00
57940,11155,product_view,1128,2025-03-23 12:26:00
57941,11155,add_to_cart,1097,2025-03-23 12:27:00
57942,11155,add_to_cart,1132,2025-03-23 12:28:00
57943,11155,add_to_cart,1128,2025-03-23 12:29:00
57944,11156,session_start,,2025-03-20 06:37:00
57945,11156,product_view,1093,2025-03-20 06:38:00
57946,11157,session_start,,2025-03-20 07:35:00
57947,11158,session_start,,2025-01-25 12:22:00
57948,11159,session_start,,2025-04-09 12:07:00
57949,11159,product_view,1005,2025-04-09 12:08:00
57950,11159,product_view,1082,2025-04-09 12:09:00
57951,11159,product_view,1086,2025-04-09 12:10:00
57952,11159,product_view,1024,2025-04-09 12:11:00
57953,11159,product_view,1143,2025-04-09 12:12:00
57954,11159,add_to_cart,1024,2025-04-09 12:13:00
57955,11159,add_to_cart,1143,2025-04-09 12:14:00
57956,11160,session_start,,2025-02-22 06:20:00
57957,11160,product_view,1143,2025-02-22 06:21:00
57958,11160,product_view,1019,2025-02-22 06:22:00
57959,11160,product_view,1117,2025-02-22 06:23:00
57960,11160,product_view,1015,2025-02-22 06:24:00
57961,11160,product_view,1015,2025-02-22 06:25:00
57962,11160,product_view,1072,2025-02-22 06:26:00
57963,11160,add_to_cart,1143,2025-02-22 06:27:00
57964,11160,add_to_cart,1117,2025-02-22 06:28:00
57965,11160,add_to_cart,1072,2025-02-22 06:29:00
57966,11160,checkout_start,,2025-02-22 06:30:00
57967,11161,session_start,,2025-01-13 06:25:00
57968,11161,product_view,1069,2025-01-13 06:26:00
57969,11161,product_view,1136,2025-01-13 06:27:00
57970,11161,product_view,1135,2025-01-13 06:28:00
57971,11161,add_to_cart,1069,2025-01-13 06:29:00
57972,11162,session_start,,2025-06-23 21:23:00
57973,11162,product_view,1041,2025-06-23 21:24:00
57974,11163,session_start,,2025-04-26 06:06:00
57975,11163,product_view,1082,2025-04-26 06:07:00
57976,11163,product_view,1055,2025-04-26 06:08:00
57977,11164,session_start,,2025-05-11 20:21:00
57978,11164,product_view,1128,2025-05-11 20:22:00
57979,11164,product_view,1070,2025-05-11 20:23:00
57980,11164,product_view,1027,2025-05-11 20:24:00
57981,11164,product_view,1094,2025-05-11 20:25:00
57982,11165,session_start,,2025-05-06 23:17:00
57983,11165,product_view,1015,2025-05-06 23:18:00
57984,11165,product_view,1136,2025-05-06 23:19:00
57985,11165,add_to_cart,1015,2025-05-06 23:20:00
57986,11165,checkout_start,,2025-05-06 23:21:00
57987,11165,order_placed,,2025-05-06 23:22:00
57988,11166,session_start,,2025-05-05 10:25:00
57989,11166,product_view,1072,2025-05-05 10:26:00
57990,11166,product_view,1103,2025-05-05 10:27:00
57991,11166,add_to_cart,1072,2025-05-05 10:28:00
57992,11166,checkout_start,,2025-05-05 10:29:00
57993,11166,order_placed,,2025-05-05 10:30:00
57994,11167,session_start,,2025-03-31 17:10:00
57995,11167,product_view,1140,2025-03-31 17:11:00
57996,11167,product_view,1015,2025-03-31 17:12:00
57997,11167,product_view,1005,2025-03-31 17:13:00
57998,11167,product_view,1143,2025-03-31 17:14:00
57999,11167,add_to_cart,1140,2025-03-31 17:15:00
58000,11167,add_to_cart,1005,2025-03-31 17:16:00
58001,11167,checkout_start,,2025-03-31 17:17:00
58002,11167,order_placed,,2025-03-31 17:18:00
58003,11168,session_start,,2025-06-11 20:55:00
58004,11168,product_view,1112,2025-06-11 20:56:00
58005,11168,product_view,1130,2025-06-11 20:57:00
58006,11168,product_view,1136,2025-06-11 20:58:00
58007,11169,session_start,,2025-02-21 14:29:00
58008,11169,product_view,1015,2025-02-21 14:30:00
58009,11170,session_start,,2025-01-21 19:51:00
58010,11170,product_view,1094,2025-01-21 19:52:00
58011,11170,product_view,1080,2025-01-21 19:53:00
58012,11170,product_view,1094,2025-01-21 19:54:00
58013,11170,product_view,1141,2025-01-21 19:55:00
58014,11170,product_view,1005,2025-01-21 19:56:00
58015,11170,add_to_cart,1094,2025-01-21 19:57:00
58016,11170,add_to_cart,1094,2025-01-21 19:58:00
58017,11170,add_to_cart,1005,2025-01-21 19:59:00
58018,11170,checkout_start,,2025-01-21 20:00:00
58019,11170,order_placed,,2025-01-21 20:01:00
58020,11171,session_start,,2025-01-06 21:01:00
58021,11171,product_view,1015,2025-01-06 21:02:00
58022,11171,product_view,1141,2025-01-06 21:03:00
58023,11171,add_to_cart,1141,2025-01-06 21:04:00
58024,11172,session_start,,2025-04-24 21:39:00
58025,11173,session_start,,2025-03-08 18:38:00
58026,11174,session_start,,2025-02-10 06:05:00
58027,11175,session_start,,2025-05-15 13:18:00
58028,11175,product_view,1111,2025-05-15 13:19:00
58029,11175,product_view,1111,2025-05-15 13:20:00
58030,11175,product_view,1023,2025-05-15 13:21:00
58031,11175,product_view,1036,2025-05-15 13:22:00
58032,11175,add_to_cart,1111,2025-05-15 13:23:00
58033,11175,add_to_cart,1036,2025-05-15 13:24:00
58034,11175,checkout_start,,2025-05-15 13:25:00
58035,11175,order_placed,,2025-05-15 13:26:00
58036,11176,session_start,,2025-05-29 10:27:00
58037,11176,product_view,1090,2025-05-29 10:28:00
58038,11176,product_view,1136,2025-05-29 10:29:00
58039,11176,product_view,1015,2025-05-29 10:30:00
58040,11176,product_view,1072,2025-05-29 10:31:00
58041,11177,session_start,,2025-06-15 16:56:00
58042,11177,product_view,1114,2025-06-15 16:57:00
58043,11177,add_to_cart,1114,2025-06-15 16:58:00
58044,11177,checkout_start,,2025-06-15 16:59:00
58045,11178,session_start,,2025-03-31 16:15:00
58046,11178,product_view,1135,2025-03-31 16:16:00
58047,11178,product_view,1001,2025-03-31 16:17:00
58048,11178,product_view,1129,2025-03-31 16:18:00
58049,11178,product_view,1088,2025-03-31 16:19:00
58050,11178,product_view,1131,2025-03-31 16:20:00
58051,11179,session_start,,2025-03-06 09:41:00
58052,11179,product_view,1010,2025-03-06 09:42:00
58053,11179,product_view,1133,2025-03-06 09:43:00
58054,11179,product_view,1008,2025-03-06 09:44:00
58055,11179,product_view,1081,2025-03-06 09:45:00
58056,11179,add_to_cart,1133,2025-03-06 09:46:00
58057,11179,add_to_cart,1081,2025-03-06 09:47:00
58058,11180,session_start,,2025-01-07 13:10:00
58059,11180,product_view,1082,2025-01-07 13:11:00
58060,11180,product_view,1022,2025-01-07 13:12:00
58061,11180,product_view,1046,2025-01-07 13:13:00
58062,11180,add_to_cart,1046,2025-01-07 13:14:00
58063,11180,checkout_start,,2025-01-07 13:15:00
58064,11180,order_placed,,2025-01-07 13:16:00
58065,11181,session_start,,2025-05-18 16:31:00
58066,11181,product_view,1112,2025-05-18 16:32:00
58067,11181,product_view,1042,2025-05-18 16:33:00
58068,11181,product_view,1017,2025-05-18 16:34:00
58069,11181,product_view,1111,2025-05-18 16:35:00
58070,11181,product_view,1049,2025-05-18 16:36:00
58071,11181,product_view,1042,2025-05-18 16:37:00
58072,11181,add_to_cart,1112,2025-05-18 16:38:00
58073,11182,session_start,,2025-03-16 15:08:00
58074,11182,product_view,1131,2025-03-16 15:09:00
58075,11182,product_view,1143,2025-03-16 15:10:00
58076,11182,product_view,1028,2025-03-16 15:11:00
58077,11182,add_to_cart,1131,2025-03-16 15:12:00
58078,11182,checkout_start,,2025-03-16 15:13:00
58079,11183,session_start,,2025-02-15 23:51:00
58080,11184,session_start,,2025-01-04 13:01:00
58081,11184,product_view,1132,2025-01-04 13:02:00
58082,11184,product_view,1101,2025-01-04 13:03:00
58083,11184,product_view,1116,2025-01-04 13:04:00
58084,11184,product_view,1140,2025-01-04 13:05:00
58085,11184,product_view,1117,2025-01-04 13:06:00
58086,11184,add_to_cart,1116,2025-01-04 13:07:00
58087,11184,checkout_start,,2025-01-04 13:08:00
58088,11184,order_placed,,2025-01-04 13:09:00
58089,11185,session_start,,2025-05-28 12:13:00
58090,11185,product_view,1070,2025-05-28 12:14:00
58091,11185,product_view,1071,2025-05-28 12:15:00
58092,11185,add_to_cart,1070,2025-05-28 12:16:00
58093,11185,add_to_cart,1071,2025-05-28 12:17:00
58094,11185,checkout_start,,2025-05-28 12:18:00
58095,11185,order_placed,,2025-05-28 12:19:00
58096,11186,session_start,,2025-04-28 23:01:00
58097,11187,session_start,,2025-05-28 22:28:00
58098,11187,product_view,1034,2025-05-28 22:29:00
58099,11187,product_view,1112,2025-05-28 22:30:00
58100,11187,product_view,1117,2025-05-28 22:31:00
58101,11187,product_view,1024,2025-05-28 22:32:00
58102,11187,add_to_cart,1034,2025-05-28 22:33:00
58103,11187,add_to_cart,1117,2025-05-28 22:34:00
58104,11187,checkout_start,,2025-05-28 22:35:00
58105,11187,order_placed,,2025-05-28 22:36:00
58106,11188,session_start,,2025-01-17 09:03:00
58107,11188,product_view,1118,2025-01-17 09:04:00
58108,11188,product_view,1034,2025-01-17 09:05:00
58109,11189,session_start,,2025-06-01 06:18:00
58110,11189,product_view,1028,2025-06-01 06:19:00
58111,11189,product_view,1128,2025-06-01 06:20:00
58112,11189,product_view,1073,2025-06-01 06:21:00
58113,11189,product_view,1089,2025-06-01 06:22:00
58114,11189,product_view,1070,2025-06-01 06:23:00
58115,11189,add_to_cart,1128,2025-06-01 06:24:00
58116,11189,add_to_cart,1073,2025-06-01 06:25:00
58117,11189,add_to_cart,1089,2025-06-01 06:26:00
58118,11189,checkout_start,,2025-06-01 06:27:00
58119,11189,order_placed,,2025-06-01 06:28:00
58120,11190,session_start,,2025-03-20 20:08:00
58121,11190,product_view,1042,2025-03-20 20:09:00
58122,11191,session_start,,2025-04-01 20:06:00
58123,11191,product_view,1025,2025-04-01 20:07:00
58124,11191,product_view,1070,2025-04-01 20:08:00
58125,11191,product_view,1141,2025-04-01 20:09:00
58126,11191,product_view,1022,2025-04-01 20:10:00
58127,11191,product_view,1119,2025-04-01 20:11:00
58128,11191,product_view,1019,2025-04-01 20:12:00
58129,11191,add_to_cart,1119,2025-04-01 20:13:00
58130,11191,add_to_cart,1019,2025-04-01 20:14:00
58131,11192,session_start,,2025-02-13 18:31:00
58132,11193,session_start,,2025-05-21 13:21:00
58133,11193,product_view,1072,2025-05-21 13:22:00
58134,11193,product_view,1021,2025-05-21 13:23:00
58135,11193,product_view,1041,2025-05-21 13:24:00
58136,11193,product_view,1078,2025-05-21 13:25:00
58137,11193,product_view,1058,2025-05-21 13:26:00
58138,11193,add_to_cart,1072,2025-05-21 13:27:00
58139,11193,add_to_cart,1058,2025-05-21 13:28:00
58140,11193,checkout_start,,2025-05-21 13:29:00
58141,11193,order_placed,,2025-05-21 13:30:00
58142,11194,session_start,,2025-03-24 19:36:00
58143,11195,session_start,,2025-04-13 11:25:00
58144,11196,session_start,,2025-01-11 23:25:00
58145,11196,product_view,1143,2025-01-11 23:26:00
58146,11196,product_view,1112,2025-01-11 23:27:00
58147,11197,session_start,,2025-03-08 19:25:00
58148,11197,product_view,1041,2025-03-08 19:26:00
58149,11197,product_view,1127,2025-03-08 19:27:00
58150,11197,add_to_cart,1041,2025-03-08 19:28:00
58151,11198,session_start,,2025-01-04 07:18:00
58152,11199,session_start,,2025-02-20 23:00:00
58153,11199,product_view,1141,2025-02-20 23:01:00
58154,11199,product_view,1046,2025-02-20 23:02:00
58155,11199,add_to_cart,1141,2025-02-20 23:03:00
58156,11200,session_start,,2025-06-03 21:02:00
58157,11201,session_start,,2025-01-01 09:40:00
58158,11201,product_view,1141,2025-01-01 09:41:00
58159,11201,product_view,1022,2025-01-01 09:42:00
58160,11201,product_view,1117,2025-01-01 09:43:00
58161,11202,session_start,,2025-06-18 21:11:00
58162,11203,session_start,,2025-01-10 14:27:00
58163,11203,product_view,1112,2025-01-10 14:28:00
58164,11204,session_start,,2025-06-10 12:00:00
58165,11204,product_view,1077,2025-06-10 12:01:00
58166,11204,product_view,1140,2025-06-10 12:02:00
58167,11204,product_view,1132,2025-06-10 12:03:00
58168,11204,product_view,1046,2025-06-10 12:04:00
58169,11204,product_view,1070,2025-06-10 12:05:00
58170,11204,product_view,1017,2025-06-10 12:06:00
58171,11204,add_to_cart,1140,2025-06-10 12:07:00
58172,11204,add_to_cart,1132,2025-06-10 12:08:00
58173,11204,add_to_cart,1070,2025-06-10 12:09:00
58174,11204,checkout_start,,2025-06-10 12:10:00
58175,11204,order_placed,,2025-06-10 12:11:00
58176,11205,session_start,,2025-03-20 13:38:00
58177,11205,product_view,1042,2025-03-20 13:39:00
58178,11205,product_view,1141,2025-03-20 13:40:00
58179,11205,product_view,1096,2025-03-20 13:41:00
58180,11205,add_to_cart,1042,2025-03-20 13:42:00
58181,11205,add_to_cart,1141,2025-03-20 13:43:00
58182,11206,session_start,,2025-03-20 13:34:00
58183,11206,product_view,1100,2025-03-20 13:35:00
58184,11206,product_view,1137,2025-03-20 13:36:00
58185,11206,add_to_cart,1100,2025-03-20 13:37:00
58186,11207,session_start,,2025-03-08 09:40:00
58187,11207,product_view,1084,2025-03-08 09:41:00
58188,11207,product_view,1069,2025-03-08 09:42:00
58189,11207,product_view,1115,2025-03-08 09:43:00
58190,11207,product_view,1070,2025-03-08 09:44:00
58191,11207,add_to_cart,1069,2025-03-08 09:45:00
58192,11207,add_to_cart,1115,2025-03-08 09:46:00
58193,11207,checkout_start,,2025-03-08 09:47:00
58194,11207,order_placed,,2025-03-08 09:48:00
58195,11208,session_start,,2025-02-10 10:19:00
58196,11208,product_view,1024,2025-02-10 10:20:00
58197,11209,session_start,,2025-05-09 12:02:00
58198,11209,product_view,1119,2025-05-09 12:03:00
58199,11209,product_view,1116,2025-05-09 12:04:00
58200,11209,add_to_cart,1119,2025-05-09 12:05:00
58201,11209,checkout_start,,2025-05-09 12:06:00
58202,11209,order_placed,,2025-05-09 12:07:00
58203,11210,session_start,,2025-04-13 16:32:00
58204,11210,product_view,1107,2025-04-13 16:33:00
58205,11210,product_view,1115,2025-04-13 16:34:00
58206,11210,product_view,1024,2025-04-13 16:35:00
58207,11211,session_start,,2025-03-04 12:28:00
58208,11211,product_view,1070,2025-03-04 12:29:00
58209,11211,add_to_cart,1070,2025-03-04 12:30:00
58210,11211,checkout_start,,2025-03-04 12:31:00
58211,11211,order_placed,,2025-03-04 12:32:00
58212,11212,session_start,,2025-03-01 22:50:00
58213,11212,product_view,1037,2025-03-01 22:51:00
58214,11212,product_view,1005,2025-03-01 22:52:00
58215,11212,add_to_cart,1005,2025-03-01 22:53:00
58216,11212,checkout_start,,2025-03-01 22:54:00
58217,11212,order_placed,,2025-03-01 22:55:00
58218,11213,session_start,,2025-05-14 10:28:00
58219,11213,product_view,1126,2025-05-14 10:29:00
58220,11213,product_view,1131,2025-05-14 10:30:00
58221,11213,product_view,1018,2025-05-14 10:31:00
58222,11213,product_view,1071,2025-05-14 10:32:00
58223,11213,product_view,1131,2025-05-14 10:33:00
58224,11213,product_view,1143,2025-05-14 10:34:00
58225,11213,add_to_cart,1131,2025-05-14 10:35:00
58226,11213,checkout_start,,2025-05-14 10:36:00
58227,11213,order_placed,,2025-05-14 10:37:00
58228,11214,session_start,,2025-06-14 12:15:00
58229,11215,session_start,,2025-02-10 21:32:00
58230,11215,product_view,1066,2025-02-10 21:33:00
58231,11215,add_to_cart,1066,2025-02-10 21:34:00
58232,11215,checkout_start,,2025-02-10 21:35:00
58233,11215,order_placed,,2025-02-10 21:36:00
58234,11216,session_start,,2025-05-24 11:15:00
58235,11216,product_view,1126,2025-05-24 11:16:00
58236,11216,product_view,1015,2025-05-24 11:17:00
58237,11216,add_to_cart,1015,2025-05-24 11:18:00
58238,11216,checkout_start,,2025-05-24 11:19:00
58239,11216,order_placed,,2025-05-24 11:20:00
58240,11217,session_start,,2025-05-18 17:37:00
58241,11218,session_start,,2025-04-25 10:39:00
58242,11218,product_view,1005,2025-04-25 10:40:00
58243,11218,product_view,1077,2025-04-25 10:41:00
58244,11218,product_view,1140,2025-04-25 10:42:00
58245,11218,add_to_cart,1005,2025-04-25 10:43:00
58246,11218,add_to_cart,1077,2025-04-25 10:44:00
58247,11218,checkout_start,,2025-04-25 10:45:00
58248,11218,order_placed,,2025-04-25 10:46:00
58249,11219,session_start,,2025-05-18 10:40:00
58250,11219,product_view,1025,2025-05-18 10:41:00
58251,11219,product_view,1133,2025-05-18 10:42:00
58252,11219,product_view,1128,2025-05-18 10:43:00
58253,11219,product_view,1143,2025-05-18 10:44:00
58254,11219,add_to_cart,1133,2025-05-18 10:45:00
58255,11219,add_to_cart,1143,2025-05-18 10:46:00
58256,11219,checkout_start,,2025-05-18 10:47:00
58257,11219,order_placed,,2025-05-18 10:48:00
58258,11220,session_start,,2025-02-17 11:11:00
58259,11220,product_view,1111,2025-02-17 11:12:00
58260,11221,session_start,,2025-03-13 14:43:00
58261,11222,session_start,,2025-03-19 22:25:00
58262,11222,product_view,1113,2025-03-19 22:26:00
58263,11222,product_view,1069,2025-03-19 22:27:00
58264,11222,product_view,1118,2025-03-19 22:28:00
58265,11222,add_to_cart,1113,2025-03-19 22:29:00
58266,11222,add_to_cart,1069,2025-03-19 22:30:00
58267,11222,add_to_cart,1118,2025-03-19 22:31:00
58268,11222,checkout_start,,2025-03-19 22:32:00
58269,11222,order_placed,,2025-03-19 22:33:00
58270,11223,session_start,,2025-03-03 18:01:00
58271,11223,product_view,1091,2025-03-03 18:02:00
58272,11224,session_start,,2025-03-05 12:45:00
58273,11224,product_view,1087,2025-03-05 12:46:00
58274,11224,product_view,1103,2025-03-05 12:47:00
58275,11224,add_to_cart,1103,2025-03-05 12:48:00
58276,11224,checkout_start,,2025-03-05 12:49:00
58277,11224,order_placed,,2025-03-05 12:50:00
58278,11225,session_start,,2025-06-03 07:58:00
58279,11225,product_view,1055,2025-06-03 07:59:00
58280,11225,product_view,1141,2025-06-03 08:00:00
58281,11225,product_view,1091,2025-06-03 08:01:00
58282,11225,product_view,1021,2025-06-03 08:02:00
58283,11225,product_view,1140,2025-06-03 08:03:00
58284,11225,product_view,1037,2025-06-03 08:04:00
58285,11225,add_to_cart,1141,2025-06-03 08:05:00
58286,11225,add_to_cart,1091,2025-06-03 08:06:00
58287,11225,checkout_start,,2025-06-03 08:07:00
58288,11225,order_placed,,2025-06-03 08:08:00
58289,11226,session_start,,2025-01-11 09:18:00
58290,11226,product_view,1040,2025-01-11 09:19:00
58291,11227,session_start,,2025-05-29 10:56:00
58292,11228,session_start,,2025-01-02 15:56:00
58293,11229,session_start,,2025-03-26 11:16:00
58294,11229,product_view,1063,2025-03-26 11:17:00
58295,11229,product_view,1107,2025-03-26 11:18:00
58296,11229,product_view,1128,2025-03-26 11:19:00
58297,11229,product_view,1010,2025-03-26 11:20:00
58298,11229,product_view,1066,2025-03-26 11:21:00
58299,11229,add_to_cart,1063,2025-03-26 11:22:00
58300,11229,checkout_start,,2025-03-26 11:23:00
